user,friends_of_friends
41569,280
41570,520
41571,816
41573,120
41574,2698
41576,2303
41577,1065
41578,1339
41579,278
41580,2534
41581,1213
41582,4982
41583,4561
41584,5286
41585,944
41586,4275
41587,2403
41588,5900
41589,1593
41590,2933
41591,1647
41592,4558
41593,2322
41594,171
41595,591
41596,226
41597,801
41598,3637
41599,2759
41600,272
41601,283
41603,3696
41604,1452
41605,184
41606,2168
41607,599
41608,431
41609,1784
41610,6982
41611,2833
41612,1388
41613,915
41614,761
41615,1693
41616,1918
41617,1661
41618,1265
41619,10412
41620,6263
41621,1066
41622,434
41623,1263
41624,1391
41625,798
41626,1330
41627,7606
41628,112
41629,887
41630,368
41631,1867
41632,1624
41633,1636
41634,1238
41635,207
41636,3655
41637,2105
41638,2619
41639,1141
41640,3425
41641,2359
41642,3562
41643,1802
41644,249
41645,2709
41646,4283
41647,2448
41648,6439
41649,6043
41650,1349
41651,8436
41652,4259
41653,4285
41654,1445
41655,505
41656,9032
41657,3966
41658,689
41659,2998
41660,6513
41661,4557
41662,977
41663,246
41664,330
41665,1719
41666,730
41667,1381
41668,360
41669,400
41671,4428
41672,2460
41673,2173
41674,115
41675,1838
41676,283
41677,88
41679,2949
41680,4217
41681,1454
41682,272
41683,769
41684,8199
41685,932
41686,5610
41687,1655
41688,4944
41689,23788
41690,341
41691,69
41694,13330
41695,1494
41696,7726
41697,1251
41698,309
41699,1844
41700,1995
41701,296
41702,7376
41704,111
41705,11205
41706,10850
41707,859
41710,12846
41712,1548
41713,46
41714,234
41715,617
41716,104
41717,577
41718,1940
41719,852
41720,5274
41721,820
41722,2147
41723,300
41724,1399
41725,3286
41726,2312
41727,848
41729,658
41730,594
41731,574
41732,5762
41733,1611
41734,886
41735,99
41736,8714
41737,1137
41738,10
41739,2118
41740,34
41741,1690
41742,8
41743,23
41744,99
41745,8152
41746,1744
41747,4266
41748,3825
41749,1558
41750,2924
41751,2526
41752,8212
41753,1087
41754,3015
41755,740
41756,250
41757,566
41758,586
41759,2663
41760,7420
41761,6219
41762,4321
41763,4853
41764,260
41765,845
41766,739
41767,518
41768,1306
41769,184
41770,788
41771,2746
41772,2156
41773,1030
41774,1751
41775,825
41776,1046
41777,224
41778,1859
41779,1236
41780,8292
41782,2236
41783,522
41784,15638
41785,7820
41786,562
41787,9735
41788,10555
41790,3603
41791,2637
41792,6180
41793,1883
41794,702
41795,7209
41797,690
41799,638
41801,399
41802,189
41803,434
41804,3201
41805,1121
41806,469
41807,2218
41808,420
41809,2341
41810,983
41811,1230
41812,8942
41813,2635
41814,1148
41815,695
41816,515
41817,501
41818,595
41819,58
41820,262
41821,1158
41822,53
41823,1090
41824,219
41825,4045
41826,4562
41827,526
41828,1626
41829,835
41830,225
41831,990
41832,25684
41834,9381
41835,1075
41836,17517
41837,3344
41839,212
41840,847
41841,1479
41842,651
41843,411
41844,2741
41845,53
41847,616
41848,59
41849,275
41850,2169
41851,285
41852,393
41853,1954
41854,668
41856,341
41857,7360
41858,1073
41859,120
41860,260
41861,41
41862,548
41863,1866
41864,1814
41865,571
41866,2888
41867,2470
41868,129
41869,27468
41870,1044
41871,19344
41872,263
41873,1658
41874,2839
41875,2763
41876,1525
41877,418
41878,1681
41879,6141
41880,1000
41881,1222
41882,1036
41883,1142
41884,746
41885,249
41886,1066
41887,2436
41888,340
41889,333
41890,1366
41891,581
41892,163
41893,660
41894,749
41895,349
41896,1490
41897,1133
41898,14
41899,1272
41900,26208
41901,1623
41902,2408
41903,1565
41904,3528
41906,927
41907,2775
41908,373
41909,9914
41910,1317
41911,34497
41912,9846
41913,2480
41914,724
41915,11522
41916,1552
41917,1751
41918,9107
41919,1877
41920,11943
41921,3611
41922,239
41923,1315
41924,1684
41925,633
41926,2126
41927,2774
41928,440
41929,260
41930,2548
41931,306
41933,745
41934,1060
41935,592
41936,2213
41937,4319
41938,4534
41939,6916
41941,545
41943,520
41944,686
41945,59
41946,652
41948,1333
41949,1999
41950,465
41951,1172
41952,516
41953,1120
41954,495
41955,1959
41956,759
41957,1955
41958,764
41959,345
41960,2178
41961,1471
41962,624
41963,4711
41964,3479
41965,870
41966,1105
41967,1065
41968,2353
41969,900
41970,4786
41971,1148
41972,3059
41973,759
41974,991
41975,455
41976,1710
41977,319
41978,1729
41979,1065
41980,3017
41981,1450
41982,5045
41983,993
41984,3134
41985,1927
41986,319
41987,1810
41988,1379
41989,8217
41990,9618
41991,1083
41992,1640
41994,73
41996,470
41997,64
41998,750
41999,240
42000,16577
42001,157
42002,119
42003,22022
42004,121
42005,144
42006,511
42007,1028
42008,11571
42009,240
42010,7778
42011,318
42012,1941
42013,3905
42014,1017
42015,1306
42016,2928
42017,938
42018,1440
42019,701
42021,4432
42022,122
42023,2695
42024,2681
42025,907
42026,10192
42027,4061
42028,3054
42029,641
42031,2343
42032,2707
42033,3983
42034,1555
42035,4166
42036,1622
42037,5557
42038,1331
42039,5542
42040,254
42041,2000
42042,11265
42043,1978
42044,3538
42045,1124
42046,1037
42047,2345
42048,2119
42049,2528
42050,437
42051,3888
42052,234
42053,2759
42054,1636
42055,343
42056,1075
42057,986
42058,216
42059,13
42060,886
42061,10407
42062,13
42063,660
42064,9247
42065,234
42066,6552
42067,376
42068,642
42070,1899
42071,825
42072,621
42073,2974
42074,1600
42075,3114
42076,2040
42077,3216
42078,3763
42079,1916
42080,4175
42081,7225
42082,3444
42083,2245
42084,3559
42085,673
42086,10784
42087,5982
42088,9121
42089,464
42090,5830
42091,362
42092,5980
42093,2228
42094,5922
42095,305
42096,2273
42097,4667
42098,4933
42099,3483
42100,1833
42101,5014
42102,451
42103,476
42104,4671
42105,369
42106,1331
42107,256
42108,2198
42109,304
42110,1301
42111,1102
42112,240
42113,2815
42114,65
42115,945
42116,5994
42117,3611
42118,3291
42119,6
42120,1824
42121,55
42122,924
42124,34
42125,5886
42126,583
42127,453
42128,459
42129,1779
42130,758
42131,521
42132,142
42133,65
42134,6506
42135,3436
42136,2086
42137,2210
42138,832
42139,347
42140,2456
42141,1602
42142,1016
42143,1143
42144,245
42145,2891
42146,941
42147,920
42148,12041
42149,1745
42150,2639
42151,2432
42152,1259
42153,6851
42154,1483
42155,4402
42156,3649
42157,2880
42158,3619
42160,986
42161,377
42162,352
42163,6327
42164,609
42165,42
42166,2442
42167,2535
42168,12334
42169,549
42170,1313
42171,2030
42172,2522
42173,3492
42174,3846
42175,3283
42176,2473
42177,2002
42178,101
42179,2388
42180,9235
42181,3547
42182,4796
42183,2711
42184,1512
42185,640
42186,148
42187,1109
42188,892
42189,4412
42190,7970
42191,6946
42192,1491
42193,1129
42194,1827
42195,840
42196,154
42197,319
42198,668
42199,1302
42200,318
42201,2060
42202,1724
42203,9005
42204,1942
42205,15020
42206,3455
42207,1204
42208,3399
42209,1711
42210,10021
42211,1622
42212,2143
42213,8510
42214,110
42215,4655
42216,1249
42217,1278
42218,806
42219,5842
42220,509
42221,640
42222,41
42223,219
42224,875
42225,2204
42226,14
42227,685
42228,2074
42229,7397
42230,152
42231,2608
42232,1471
42233,37
42234,1841
42235,3994
42236,971
42237,824
42238,1144
42239,1959
42240,1544
42241,3830
42242,179
42243,732
42244,954
42245,1418
42246,3878
42247,2722
42248,162
42249,4108
42250,620
42251,6257
42252,1151
42253,2483
42254,1260
42255,244
42256,533
42257,806
42258,3260
42259,6863
42260,1849
42261,172
42262,410
42263,1233
42265,5635
42266,1281
42267,376
42268,4226
42269,1991
42270,525
42271,17
42272,702
42273,63
42274,1141
42275,2431
42276,43
42277,303
42278,152
42279,1874
42280,727
42281,688
42282,299
42283,3865
42284,5784
42285,500
42286,1868
42287,81
42288,5094
42289,1116
42290,2016
42291,5194
42292,7185
42293,1026
42294,1047
42295,1043
42296,2402
42297,4778
42298,1110
42299,671
42300,7619
42301,1
42302,2884
42303,230
42304,5497
42305,1762
42306,1940
42307,4502
42308,3123
42309,2430
42310,2274
42311,2379
42312,9505
42313,2186
42314,159
42315,3767
42316,699
42317,924
42318,3878
42319,7266
42320,12255
42321,14072
42322,1065
42323,746
42325,1510
42326,893
42327,1585
42328,448
42329,163
42331,1719
42332,882
42333,367
42334,531
42335,1107
42338,31
42340,62
42341,1399
42342,5043
42343,4218
42344,2159
42345,36316
42346,9425
42347,14411
42348,31243
42349,9857
42350,11151
42351,29918
42352,10522
42353,8956
42354,1180
42355,5380
42356,3001
42357,122
42358,169
42359,228
42360,8463
42361,2241
42362,11563
42363,5668
42364,6673
42365,480
42366,483
42367,1077
42368,2574
42370,2776
42371,207
42372,3126
42374,99
42375,416
42376,177
42378,962
42379,972
42380,1228
42381,99
42382,1113
42383,196
42384,3216
42385,490
42386,2854
42387,3187
42388,7831
42389,969
42390,2752
42391,3760
42392,5425
42393,2894
42394,4910
42395,756
42396,7041
42398,329
42399,10290
42400,943
42401,3333
42402,205
42403,764
42404,1269
42405,1023
42406,219
42407,536
42408,103
42409,3828
42410,723
42411,1749
42412,23708
42413,1979
42414,2492
42415,3828
42416,2760
42417,4441
42418,4247
42419,849
42420,1992
42421,5857
42422,1751
42423,1102
42424,2553
42425,1961
42426,3436
42427,10705
42428,1206
42429,932
42430,1800
42431,661
42432,1321
42433,3230
42434,4366
42435,78
42436,1536
42437,2525
42438,68
42439,313
42440,1189
42441,446
42442,412
42443,126
42444,567
42445,29
42446,1379
42447,3631
42448,1363
42449,6003
42450,4235
42451,1978
42452,435
42453,2463
42454,401
42455,600
42456,7117
42457,312
42458,4028
42459,605
42460,65
42461,592
42462,688
42463,807
42464,747
42465,9
42466,1020
42467,2445
42468,1307
42469,3366
42470,403
42471,2181
42472,966
42473,211
42474,2282
42475,1182
42476,7590
42477,419
42478,4403
42479,1287
42480,1548
42481,2725
42482,4674
42483,5153
42484,613
42485,5616
42486,1441
42487,2255
42488,3609
42489,3374
42490,4671
42491,673
42492,343
42493,2582
42494,1089
42495,889
42496,1986
42497,3099
42498,7427
42499,2031
42500,1287
42501,83
42502,3154
42503,722
42504,860
42505,811
42506,250
42507,32835
42508,1650
42509,1589
42510,13603
42511,2589
42512,2426
42513,1859
42514,5262
42515,11286
42516,844
42517,2216
42518,342
42519,870
42520,4934
42521,131
42522,2077
42523,1696
42524,1732
42525,2184
42526,1603
42527,4531
42528,5827
42529,3090
42530,2692
42531,1209
42532,3408
42533,969
42534,1800
42535,2645
42536,5799
42537,489
42538,2636
42539,2146
42540,5759
42541,1656
42542,2774
42543,6476
42544,3572
42545,741
42546,1883
42547,1753
42548,2711
42549,10134
42550,327
42551,1715
42552,1897
42553,1057
42554,936
42555,251
42556,4527
42557,121
42558,2283
42559,656
42560,2159
42561,1881
42562,4028
42563,5783
42564,3912
42565,1710
42566,4227
42567,3446
42568,8285
42569,339
42570,2632
42571,10272
42572,6657
42573,6205
42574,2926
42575,2320
42576,9035
42577,4247
42578,2280
42579,7965
42580,381
42581,40680
42582,14173
42583,4455
42584,2223
42585,6826
42586,517
42587,956
42588,558
42589,2042
42590,2844
42591,1890
42592,3005
42593,5459
42595,269
42596,6498
42597,4954
42598,247
42599,954
42600,2159
42601,3145
42602,3473
42603,4107
42604,2873
42605,515
42606,1536
42607,2651
42608,1850
42609,1977
42610,4596
42611,5326
42612,4383
42613,1116
42614,2048
42615,1020
42616,881
42617,6193
42618,7572
42619,571
42620,1461
42621,3773
42622,12638
42623,408
42624,2255
42625,15859
42626,3667
42627,3385
42628,2296
42629,3964
42630,473
42631,585
42632,5639
42633,3029
42634,717
42635,329
42636,1812
42637,1092
42638,4252
42639,152
42640,3194
42641,3169
42642,1631
42643,5334
42644,1291
42645,296
42646,3018
42647,728
42648,380
42649,500
42650,435
42651,2051
42652,2757
42653,1371
42654,2796
42655,2186
42656,2611
42657,265
42659,2812
42660,897
42661,352
42662,45
42663,2149
42664,1036
42665,1978
42666,17
42667,3618
42668,2
42669,4269
42670,132
42671,3926
42672,561
42673,1459
42675,1015
42677,1413
42678,167
42679,2344
42680,48
42681,1392
42682,1213
42683,898
42684,1213
42685,234
42686,687
42688,4511
42689,4578
42690,2918
42691,2420
42692,1928
42693,230
42694,2218
42695,988
42696,2045
42697,1012
42698,699
42699,3695
42700,3562
42701,482
42702,4823
42703,368
42704,239
42705,2216
42706,7489
42707,1497
42708,5434
42709,1770
42710,1075
42711,4435
42712,1871
42713,3922
42714,437
42715,1631
42716,874
42717,954
42718,9251
42719,1018
42720,1031
42721,1731
42722,1487
42723,1630
42724,459
42725,2860
42726,2830
42727,2128
42728,2446
42729,1742
42730,365
42731,7578
42732,2902
42733,1521
42734,3319
42735,1972
42736,1493
42737,2199
42738,3970
42739,5207
42740,2788
42741,1168
42742,3330
42743,6775
42744,1270
42745,3720
42746,377
42747,3989
42748,3514
42750,445
42751,5096
42752,3511
42753,2305
42754,1272
42755,10866
42756,11448
42757,827
42758,1390
42759,2470
42760,2113
42761,2516
42762,1300
42763,2567
42764,1086
42765,1288
42766,1977
42767,1135
42768,2752
42769,3174
42770,783
42771,2713
42772,1894
42773,1624
42774,1464
42775,1875
42776,1270
42777,1499
42778,1601
42779,2098
42780,3284
42781,3018
42782,2945
42783,269
42784,1330
42785,8700
42786,2694
42787,5415
42788,5891
42789,6654
42790,5187
42791,3334
42792,4790
42793,703
42795,2473
42796,3240
42797,2993
42798,2990
42799,1909
42800,2163
42801,2830
42802,4070
42803,697
42804,2326
42805,2874
42806,2230
42807,8418
42808,4115
42809,227
42810,2092
42811,908
42812,2081
42813,894
42814,712
42815,215
42816,1286
42817,337
42818,1783
42819,4692
42820,2407
42821,2939
42822,3248
42823,3593
42824,1364
42825,2355
42826,3381
42827,325
42828,5395
42829,707
42830,2192
42831,4498
42832,1180
42833,2207
42834,374
42835,3055
42836,207
42837,787
42838,5062
42839,3638
42840,1709
42841,2537
42842,1108
42843,608
42844,344
42845,888
42846,1768
42847,143
42848,229
42849,6525
42850,31
42851,28526
42852,3063
42853,8084
42854,593
42855,2655
42856,186
42857,3251
42858,3760
42859,6
42860,1832
42861,59
42862,1174
42863,7943
42864,7419
42865,301
42866,2683
42867,1345
42868,112
42869,2401
42870,167
42871,4028
42872,69
42873,3451
42875,1179
42876,4618
42877,749
42878,2225
42879,3392
42880,1834
42881,1562
42882,1833
42883,1396
42884,274
42885,2460
42886,6585
42887,21
42888,1629
42889,83
42890,360
42891,788
42892,96
42893,2269
42894,1292
42895,991
42896,1709
42897,68
42898,920
42899,3162
42900,346
42901,3981
42902,1503
42903,542
42904,1821
42905,2727
42906,2451
42907,2173
42908,3593
42909,3077
42910,7489
42911,1416
42912,3304
42913,869
42914,1087
42915,754
42916,417
42917,171
42918,881
42919,1242
42920,930
42921,4271
42922,19
42923,1994
42924,5552
42925,4349
42926,945
42927,5641
42928,1651
42929,1727
42931,4989
42933,757
42934,1820
42935,1978
42936,92
42937,4200
42938,1065
42939,2506
42940,1377
42941,7612
42942,2829
42943,520
42944,3208
42945,1344
42946,3373
42947,3199
42948,2149
42949,2391
42950,1785
42951,862
42952,1382
42953,2572
42954,2906
42955,2987
42956,3312
42957,1093
42958,2088
42959,1867
42960,1407
42961,873
42962,1634
42963,2030
42964,1103
42966,1746
42967,1710
42968,3738
42969,2492
42970,2087
42971,583
42972,1565
42973,3525
42974,3916
42975,3046
42976,527
42977,1782
42978,491
42979,426
42980,1235
42981,1064
42982,1257
42983,1062
42984,1052
42985,876
42986,4073
42987,27924
42988,6038
42990,2946
42991,51
42992,1148
42993,5169
42994,1458
42995,3230
42996,2830
42997,5368
42999,1700
43000,9667
43001,1256
43002,2053
43003,180
43004,1387
43005,4357
43006,891
43007,16760
43008,5522
43009,971
43010,148
43011,4047
43013,4408
43014,3505
43015,1142
43016,2621
43017,1765
43018,2128
43019,5997
43020,4105
43021,2287
43022,1504
43023,1108
43024,4839
43025,7632
43026,1886
43027,464
43028,10787
43029,4707
43030,6379
43031,4565
43032,2919
43033,131
43034,4422
43035,1474
43036,874
43037,4999
43038,3738
43039,78
43041,490
43042,573
43043,323
43044,270
43045,904
43046,409
43047,573
43048,496
43049,1424
43050,1036
43051,2679
43052,1862
43053,449
43054,1785
43055,3049
43056,3156
43057,3947
43058,8729
43059,1424
43060,9665
43061,4632
43062,1937
43063,792
43064,1544
43065,1592
43066,1135
43067,13137
43068,4671
43069,951
43070,3450
43071,2778
43072,7963
43073,2750
43074,3716
43075,1610
43076,685
43077,3056
43078,15622
43079,6289
43080,3821
43081,2938
43082,866
43083,7559
43084,1556
43085,2800
43086,1996
43087,9438
43088,482
43089,1281
43090,334
43091,2237
43092,2410
43093,1109
43094,2302
43095,2300
43096,2585
43097,2117
43098,2255
43099,1200
43100,1197
43101,2044
43102,6006
43103,876
43104,3434
43105,1603
43106,1279
43107,1781
43108,3907
43109,853
43110,4394
43111,2804
43112,2543
43113,1063
43114,2180
43115,2423
43116,1536
43117,1411
43118,3909
43119,1203
43120,406
43121,2290
43122,495
43123,4166
43124,1318
43125,3051
43126,477
43127,1736
43128,1978
43129,2871
43130,1322
43131,2078
43132,4269
43133,2947
43134,292
43135,299
43136,3882
43137,3922
43139,4273
43140,5299
43142,1093
43143,1598
43144,264
43145,2313
43146,1485
43147,4167
43148,1926
43149,149
43150,695
43151,2120
43152,1866
43153,2358
43154,11056
43155,2528
43156,3061
43157,562
43158,1412
43159,2691
43160,8509
43161,4266
43162,10413
43163,4514
43164,3574
43165,7364
43166,5873
43167,3093
43168,2268
43169,1818
43170,6418
43171,20809
43172,1444
43173,458
43174,1619
43175,1658
43176,1801
43177,214
43179,3714
43180,1111
43181,345
43182,462
43183,170
43184,6784
43185,281
43186,7910
43187,1543
43188,521
43189,1125
43190,6043
43191,287
43192,142
43193,1315
43194,4370
43195,604
43196,9837
43197,421
43198,147
43199,1133
43200,1231
43201,1041
43202,3173
43203,505
43204,743
43205,8574
43206,10123
43207,5668
43208,1316
43209,2012
43211,2201
43212,4061
43213,5658
43214,347
43216,690
43217,2027
43218,4020
43219,2759
43220,3606
43221,16102
43222,9304
43223,5589
43224,1584
43225,2400
43226,5484
43227,11309
43228,2946
43229,5630
43230,7418
43231,2310
43232,10515
43233,2909
43234,4641
43235,336
43236,3201
43237,7012
43238,818
43239,616
43240,2229
43243,834
43244,381
43246,1047
43247,4988
43248,2292
43249,2981
43250,2212
43251,4002
43252,1982
43253,1565
43254,3681
43255,2130
43256,256
43257,338
43258,1243
43259,1081
43260,7734
43261,4114
43262,942
43263,3672
43264,1247
43266,1265
43267,59
43268,1595
43269,2653
43270,3369
43271,2280
43272,2079
43273,6612
43274,55
43275,269
43276,174
43278,23518
43279,1001
43280,2907
43281,391
43282,572
43284,1180
43285,613
43286,599
43287,2074
43288,1228
43289,1477
43290,4452
43291,2893
43292,157
43293,1856
43294,5876
43295,9336
43296,1600
43297,1869
43298,6829
43299,2792
43300,10636
43301,7918
43302,837
43303,3772
43304,1117
43305,326
43306,1665
43307,1582
43308,1761
43309,507
43310,789
43312,707
43313,8851
43314,1872
43315,7232
43317,1267
43320,7761
43322,1424
43323,3736
43324,3045
43325,1869
43326,3143
43327,246
43328,13207
43329,5
43330,666
43331,106
43332,49074
43333,156
43334,885
43335,572
43336,592
43337,821
43338,13736
43339,34
43340,6082
43341,18
43342,86
43343,571
43344,9301
43345,587
43346,118
43347,2963
43348,2545
43349,6250
43350,1245
43351,6445
43352,4246
43353,2834
43354,3050
43355,2094
43356,6492
43357,1417
43358,1716
43359,2651
43360,1271
43361,3860
43362,4308
43363,14155
43364,3701
43365,6029
43366,6545
43367,3343
43368,2540
43369,16356
43370,3178
43371,4426
43372,1795
43373,10146
43374,206
43375,500
43376,2200
43377,1258
43378,7034
43379,463
43380,774
43381,744
43382,730
43383,2173
43384,1624
43385,1865
43386,176
43387,1283
43388,13454
43389,680
43390,15409
43391,2310
43392,3165
43393,608
43394,1696
43395,21147
43396,1843
43397,2683
43398,3453
43399,43415
43400,3694
43401,2384
43402,1453
43403,1860
43404,10196
43405,1765
43406,37
43407,473
43408,2636
43409,4448
43410,4078
43411,2552
43412,7314
43413,647
43414,193
43415,1413
43416,921
43417,2295
43418,542
43419,931
43420,1166
43421,762
43422,2391
43423,1451
43424,10959
43425,11887
43426,3532
43427,3260
43428,375
43429,1022
43430,1405
43431,3774
43432,1036
43433,1101
43434,5113
43435,3046
43436,7327
43437,610
43438,3208
43439,3213
43440,2231
43441,5241
43442,168
43443,654
43444,25
43445,4056
43446,3440
43447,3439
43448,29
43449,525
43450,684
43451,1655
43452,338
43453,2363
43454,3264
43455,1868
43456,13
43457,1965
43458,194
43459,891
43460,848
43461,499
43462,839
43464,385
43465,3535
43466,8311
43467,7383
43468,11794
43469,1370
43470,530
43471,1165
43472,14982
43473,349
43474,8476
43475,601
43476,4283
43477,3659
43478,1350
43479,4090
43480,240
43481,1267
43482,7606
43483,1256
43484,2454
43485,834
43486,4115
43487,1597
43488,11852
43489,2032
43490,1642
43491,5487
43492,3289
43493,3466
43494,2598
43495,3592
43496,4841
43497,3255
43498,1970
43499,1269
43500,4832
43501,1447
43502,545
43503,769
43504,1293
43505,1796
43506,2448
43507,970
43508,253
43510,621
43511,432
43512,3279
43513,7033
43514,3020
43515,2948
43516,13539
43517,5619
43518,1077
43519,1760
43520,2276
43521,3758
43522,11289
43523,6539
43524,6848
43525,23962
43526,1346
43527,6391
43528,1693
43529,1682
43530,7714
43531,621
43532,1731
43533,2458
43534,244
43535,3068
43536,971
43537,2905
43538,495
43539,2898
43540,2044
43541,237
43542,3301
43543,1849
43544,1002
43545,605
43546,4411
43547,2085
43548,4970
43549,3274
43550,4803
43551,2226
43552,7341
43553,1976
43554,1119
43555,2798
43556,1272
43557,14760
43558,1477
43559,3033
43560,2711
43561,2852
43562,1568
43563,2478
43564,2759
43565,536
43566,702
43567,2797
43568,922
43569,1525
43570,6138
43571,2892
43572,10851
43573,1579
43574,5178
43575,6125
43576,7264
43577,5433
43578,1523
43579,2740
43580,7527
43581,1018
43582,967
43583,4252
43584,5935
43585,1390
43586,459
43587,1348
43588,781
43589,6193
43590,3180
43592,2294
43593,215
43594,818
43595,540
43596,2593
43598,13
43599,8541
43600,78
43601,2539
43602,3424
43603,277
43604,487
43605,27
43606,376
43607,1291
43608,1110
43609,2946
43610,15
43611,3594
43612,7006
43613,2171
43614,4372
43615,2517
43616,1382
43617,14255
43618,248
43619,12162
43620,2631
43621,2467
43622,1199
43623,25130
43624,1359
43625,4117
43626,4587
43627,4554
43628,1400
43629,3536
43630,2307
43631,4274
43632,1513
43633,1928
43634,1207
43635,3734
43636,3691
43637,439
43638,2365
43639,2256
43640,3823
43641,3836
43642,592
43643,5243
43644,300
43645,2712
43646,2439
43647,1441
43648,4090
43649,3338
43650,3613
43651,6333
43652,1736
43653,1570
43654,1429
43655,445
43656,2741
43657,3200
43658,900
43659,1315
43660,4088
43661,5131
43662,717
43663,3394
43664,856
43665,1744
43666,8374
43667,1141
43668,2254
43669,2673
43670,1955
43671,3223
43672,1991
43673,2737
43674,2161
43675,2341
43676,2824
43677,3254
43678,2643
43679,1529
43680,2529
43681,5251
43682,6185
43683,3354
43684,1475
43685,2247
43686,4395
43687,1945
43688,2894
43689,2649
43690,1652
43691,930
43692,3720
43693,2162
43694,8369
43695,895
43696,1475
43697,804
43698,6486
43699,2457
43700,5018
43701,1079
43702,1453
43703,265
43704,1746
43705,1718
43706,505
43707,639
43708,1838
43709,4607
43710,1665
43711,1959
43712,268
43713,1226
43714,1099
43715,760
43716,2156
43717,831
43718,319
43719,2513
43720,12181
43721,2281
43722,1338
43723,3836
43724,621
43725,3559
43726,2763
43727,717
43728,945
43729,6739
43730,7510
43731,3848
43732,4674
43733,7622
43734,8133
43735,3532
43736,12658
43737,4108
43738,856
43739,28656
43740,6246
43741,4312
43742,831
43743,2541
43744,1112
43745,4574
43746,2330
43747,1965
43748,1394
43749,1107
43750,535
43751,9812
43752,4412
43754,988
43755,1633
43756,1
43757,7
43759,2162
43760,1532
43761,4753
43762,7141
43763,1760
43764,318
43765,992
43766,682
43767,2375
43769,74
43770,241
43771,20
43772,37
43773,834
43774,574
43775,670
43776,294
43777,327
43778,64
43780,626
43781,1179
43782,188
43783,3063
43784,613
43785,18
43786,3265
43787,3737
43788,2636
43789,1221
43790,7947
43792,1730
43793,3598
43794,3957
43795,4244
43796,1765
43797,1691
43798,3192
43799,1772
43800,10055
43801,2945
43802,5442
43803,840
43804,2018
43805,3893
43806,23862
43807,5820
43808,6948
43809,13567
43810,221
43811,4584
43812,3841
43813,2709
43814,8023
43815,142
43816,39743
43817,581
43818,1231
43819,6586
43820,2668
43821,8860
43822,2178
43823,10050
43824,9190
43827,1542
43828,3165
43829,862
43830,212
43831,385
43832,1259
43833,2533
43834,1895
43835,6885
43836,1870
43837,5518
43838,2846
43839,2871
43840,9284
43841,3287
43842,2872
43843,6317
43844,2122
43845,469
43846,1192
43847,959
43848,417
43849,1251
43850,414
43851,2728
43852,3660
43853,1071
43854,1043
43855,2729
43856,1402
43857,60
43858,631
43859,1851
43860,1878
43861,6660
43862,993
43863,356
43864,1867
43865,4295
43866,1126
43867,8073
43868,906
43869,17128
43870,1335
43871,4452
43872,733
43873,5908
43874,408
43875,2739
43877,701
43878,523
43879,1123
43880,646
43881,7529
43882,2159
43883,2418
43884,4162
43885,12844
43886,4842
43887,18353
43888,7138
43889,131
43890,4917
43891,131
43892,7847
43893,9056
43894,1625
43895,6900
43896,9040
43897,4449
43898,1095
43899,2519
43900,3892
43902,968
43903,937
43904,471
43905,965
43906,2551
43907,1922
43908,1212
43909,2222
43910,1017
43911,1349
43912,2827
43913,4408
43914,7028
43915,355
43916,2226
43917,27069
43918,4517
43919,1202
43920,314
43921,4905
43922,1717
43923,4293
43924,2819
43925,4564
43926,1651
43927,3767
43928,6858
43929,1819
43930,3812
43931,18352
43932,8823
43935,2485
43936,3938
43937,5276
43938,2907
43939,3863
43940,4420
43941,1270
43942,10091
43943,2749
43944,549
43945,2130
43946,602
43947,166
43948,1134
43949,1590
43950,64
43951,767
43952,497
43953,103
43954,6237
43955,530
43956,775
43957,6256
43958,15751
43959,777
43960,9004
43961,2210
43962,5053
43963,1875
43964,5703
43965,5586
43966,43
43967,2680
43968,4814
43969,1176
43970,3997
43971,1805
43972,4345
43973,191
43974,6374
43975,1991
43977,3428
43978,1164
43979,1922
43980,208
43981,1935
43982,2121
43983,808
43984,742
43985,780
43986,927
43987,3066
43988,1986
43989,563
43990,1960
43991,310
43992,200
43993,264
43994,1106
43995,2706
43996,667
43997,259
43998,1201
43999,2388
44000,1093
44001,1716
44002,372
44003,2019
44004,11286
44005,2120
44006,640
44007,377
44008,2686
44009,1956
44010,3150
44011,1767
44012,7138
44013,2486
44014,9512
44015,2259
44016,2393
44017,1363
44018,4592
44019,1739
44020,7883
44021,8002
44022,1086
44023,3058
44024,5162
44025,3465
44026,2676
44027,5929
44028,1435
44029,1655
44030,2780
44031,1595
44032,5315
44033,1281
44034,3466
44035,9272
44036,2000
44037,4316
44038,3512
44039,1524
44040,1272
44041,5767
44042,2141
44043,231
44044,2098
44045,560
44046,2229
44047,155
44048,321
44049,576
44050,463
44051,387
44052,4381
44054,1231
44055,1994
44056,1203
44057,5324
44058,1965
44059,5356
44060,2856
44061,526
44062,1171
44063,1372
44064,132
44065,11794
44066,2984
44067,5820
44068,3769
44069,2001
44070,1720
44071,1510
44072,879
44073,3017
44074,995
44075,2444
44076,606
44077,2179
44078,2495
44079,672
44080,1831
44081,22021
44082,6317
44083,4382
44084,2419
44085,93
44086,2186
44087,383
44088,2905
44089,199
44090,37142
44091,5471
44092,3355
44093,1085
44094,7684
44095,2811
44096,2896
44097,1387
44098,4764
44099,3003
44100,422
44101,4551
44102,2628
44103,997
44104,5258
44105,10731
44106,8249
44107,3145
44108,16161
44109,7730
44110,497
44111,3753
44112,1788
44113,1194
