user,friends_of_friends
5077,3084
5078,2683
5079,2997
5080,4683
5081,488
5082,2278
5083,2568
5084,966
5085,1797
5086,3305
5087,3567
5088,2802
5089,5282
5090,5075
5091,482
5092,1398
5093,8704
5094,2207
5095,1044
5096,1024
5097,2584
5098,609
5099,2457
5100,134
5101,1458
5102,933
5103,891
5104,731
5105,758
5106,1527
5107,3024
5108,1744
5109,2224
5110,1038
5111,3907
5112,2002
5113,1525
5114,2343
5115,1326
5116,4420
5117,2760
5118,6546
5119,2114
5120,1644
5121,1724
5122,1610
5123,4635
5124,2101
5125,8245
5126,1589
5127,35
5128,940
5129,8283
5130,4547
5131,3265
5132,676
5133,2159
5134,975
5135,838
5136,2347
5137,391
5138,1957
5139,1676
5140,1827
5141,1887
5142,35553
5143,310
5144,760
5145,13583
5146,12017
5147,2165
5148,6160
5149,3883
5150,1405
5151,2683
5152,3842
5153,4789
5154,4867
5155,235
5156,411
5157,676
5158,1903
5159,310
5160,480
5161,3184
5162,2185
5163,1700
5164,282
5165,542
5166,593
5167,3775
5168,2885
5169,1901
5170,715
5171,270
5172,602
5173,5791
5174,5300
5175,2084
5176,836
5177,3312
5178,492
5179,162
5180,919
5181,2673
5182,1520
5183,1217
5184,131
5185,1332
5186,1727
5187,1915
5188,1496
5189,810
5190,443
5191,1597
5192,6717
5193,187
5194,2637
5195,991
5196,6034
5197,1244
5198,783
5199,1113
5200,2654
5201,791
5202,257
5203,5829
5204,1253
5205,3189
5206,413
5207,15251
5208,658
5209,5522
5210,582
5211,4927
5212,1228
5213,349
5214,3067
5215,1938
5216,1913
5217,3802
5218,226
5219,681
5220,2740
5221,3903
5222,2027
5223,917
5224,1931
5225,1215
5226,631
5227,877
5228,806
5229,1456
5230,1971
5231,1359
5232,244
5233,2301
5234,3070
5235,4243
5236,2320
5237,3122
5238,3117
5239,2690
5240,2465
5241,2644
5242,1071
5243,1681
5244,3857
5245,615
5246,815
5248,3845
5249,8197
5250,1931
5251,932
5252,3974
5253,310
5254,2225
5255,11957
5256,1904
5257,2700
5258,706
5259,2272
5260,4022
5261,991
5262,305
5263,3977
5264,3095
5265,3081
5266,1707
5267,3727
5268,9526
5269,3932
5270,3756
5271,10340
5272,1057
5273,6228
5274,234
5275,654
5276,74
5277,2343
5278,309
5279,626
5280,3398
5281,1983
5282,1502
5283,8587
5284,1026
5285,4014
5286,216
5287,807
5288,2411
5289,5363
5290,1606
5291,8021
5292,237
5293,2776
5294,802
5295,212
5296,6697
5297,487
5298,161
5299,5778
5300,2688
5301,2024
5302,16186
5303,4075
5304,1923
5305,5841
5306,483
5307,610
5308,2970
5309,9126
5310,500
5311,3504
5312,204
5313,364
5314,239
5315,1910
5316,3826
5317,4678
5318,1113
5319,1124
5320,1700
5321,1742
5322,4544
5323,2622
5324,4088
5325,1555
5326,2285
5327,1762
5328,2366
5329,7300
5330,653
5331,2232
5332,3650
5333,3013
5334,5131
5335,3039
5336,2242
5337,1587
5338,1730
5339,185
5340,398
5341,1766
5342,2291
5343,2122
5344,4667
5345,964
5346,2057
5347,1201
5348,2534
5349,1043
5350,932
5351,854
5352,916
5353,542
5354,4933
5355,3
5356,1192
5357,72
5358,672
5359,3132
5360,10767
5361,2751
5362,37
5363,5460
5364,2363
5365,11409
5366,49
5367,2532
5368,4355
5369,4483
5370,2207
5371,5679
5372,1737
5373,6748
5374,20
5375,4819
5376,2336
5377,13081
5378,2780
5379,4842
5380,2165
5381,2458
5382,11934
5383,785
5384,4512
5385,25422
5386,15770
5387,863
5388,390
5389,4021
5390,434
5391,982
5392,1154
5393,737
5394,1847
5395,6621
5396,3327
5397,1194
5398,2280
5399,1285
5400,677
5401,968
5402,1884
5403,4364
5404,1026
5405,97
5406,6434
5407,540
5408,1393
5409,292
5410,3138
5411,3337
5412,7212
5413,1805
5414,4306
5415,54
5416,1421
5417,10968
5418,327
5419,2361
5420,529
5421,7925
5422,1151
5423,5758
5424,486
5425,9686
5426,1206
5427,1049
5428,929
5429,3087
5430,3840
5431,199
5432,4696
5433,4188
5434,314
5435,1250
5436,1787
5437,5992
5438,3310
5439,388
5440,2863
5441,3523
5442,2794
5443,368
5444,5136
5445,5084
5446,3669
5447,2840
5448,1174
5449,3456
5450,7630
5451,1162
5452,923
5453,3215
5454,3667
5455,1913
5456,1705
5457,4895
5458,4682
5459,1746
5460,2622
5461,3587
5462,2100
5463,2377
5464,3187
5465,2600
5466,3457
5467,1413
5468,2562
5469,2332
5470,2269
5471,1895
5472,2009
5473,2983
5474,2173
5475,2542
5476,3955
5477,1114
5478,1172
5479,1140
5480,1489
5481,1560
5482,4583
5483,2415
5484,4375
5485,648
5486,365
5487,1301
5488,925
5489,354
5490,2641
5491,1524
5492,1025
5493,2699
5494,2717
5495,2454
5496,2352
5497,1209
5498,1014
5499,2772
5500,2478
5501,3465
5502,552
5503,1593
5504,5256
5505,8320
5506,1574
5507,713
5508,2876
5509,4154
5510,2313
5511,3891
5512,3627
5513,18000
5514,2299
5515,4805
5516,7304
5517,3315
5518,2097
5519,5113
5520,669
5521,2425
5522,6595
5523,481
5524,5500
5525,14123
5526,4792
5527,1451
5528,386
5529,6449
5530,7581
5531,3329
5532,1275
5533,6805
5534,8309
5535,1019
5536,5051
5537,3705
5538,197
5539,3698
5540,4602
5541,2595
5542,3363
5543,387
5544,5975
5545,2075
5546,5731
5548,9710
5549,2651
5550,1486
5551,3701
5552,3429
5553,701
5554,2270
5555,2380
5556,2680
5557,1872
5558,1335
5559,1022
5560,3566
5561,1221
5562,3663
5563,3634
5564,1245
5565,534
5566,1050
5567,2094
5568,4551
5569,76
5570,2255
5571,13174
5572,2119
5573,329
5574,743
5575,7063
5576,269
5577,3166
5578,407
5579,551
5580,8414
5581,4436
5582,2078
5583,2351
5584,3008
5586,2099
5587,549
5588,1345
5590,159
5591,975
5592,420
5593,2793
5594,756
5595,10105
5596,1753
5597,2722
5598,3761
5599,12234
5600,3765
5601,5859
5602,2155
5603,80
5606,131
5607,7513
5608,840
5609,3801
5610,1711
5611,1736
5612,3099
5613,3160
5614,2898
5615,807
5616,1306
5617,545
5618,670
5619,4208
5620,2551
5621,203
5622,988
5623,1965
5624,4084
5625,1638
5626,10499
5627,2751
5628,4554
5629,2944
5630,1858
5631,12384
5632,3048
5633,1761
5634,1929
5635,5925
5636,4676
5637,12126
5638,15074
5639,4652
5640,6069
5641,1928
5642,4998
5643,1026
5644,3471
5645,326
5646,3422
5647,950
5648,3235
5649,1461
5650,198
5651,2173
5652,3561
5653,396
5654,1130
5655,923
5656,1242
5657,2889
5658,2006
5659,1863
5660,306
5661,1736
5662,1874
5663,1449
5664,6213
5665,6739
5666,1145
5667,1739
5668,887
5669,588
5670,5059
5671,638
5672,2318
5673,1374
5674,819
5675,2566
5676,411
5677,1648
5678,4556
5679,64
5680,1519
5681,1113
5682,990
5683,2881
5684,2041
5685,10984
5686,133
5687,5481
5688,2833
5689,1880
5690,1611
5691,1699
5692,2898
5693,1441
5694,2766
5695,1482
5696,2140
5697,1522
5698,2344
5699,872
5700,1467
5701,1723
5702,958
5703,3362
5704,3896
5705,709
5706,2070
5707,1103
5708,703
5709,2920
5710,2792
5711,771
5712,1476
5713,3740
5714,1382
5715,1713
5716,70
5717,4502
5718,1581
5719,531
5720,5441
5721,706
5722,4271
5723,1441
5724,165
5725,759
5726,3863
5728,3867
5729,4143
5730,3035
5731,1568
5732,2855
5733,1907
5734,3915
5735,3766
5736,1069
5737,2829
5738,966
5739,1368
5740,3612
5741,669
5742,828
5743,3895
5744,2125
5745,3047
5746,4251
5747,1480
5748,2170
5749,2151
5750,2610
5751,60
5752,2705
5753,1737
5754,915
5755,3899
5756,2282
5757,4258
5758,1170
5759,1100
5760,712
5761,653
5762,175
5763,1380
5764,961
5765,454
5766,590
5767,1534
5768,4556
5769,604
5770,79
5771,496
5772,193
5773,1281
5774,570
5775,769
5776,268
5777,109
5778,10398
5779,599
5780,541
5781,7715
5782,1235
5783,2701
5785,1417
5787,5317
5788,1369
5789,385
5790,444
5791,4150
5792,50847
5793,1217
5794,381
5795,1079
5796,1221
5797,233
5798,1596
5799,3583
5800,1237
5801,2101
5802,2748
5803,2193
5804,4707
5805,3506
5806,2104
5807,1733
5808,2306
5809,624
5810,503
5811,2757
5812,5470
5813,570
5814,2796
5815,1299
5816,2180
5817,996
5818,649
5819,2269
5820,222
5821,3318
5822,1325
5823,797
5824,1111
5825,666
5826,3435
5827,949
5828,1292
5830,506
5831,103
5832,501
5833,1617
5834,810
5835,1998
5836,1845
5837,2094
5838,1540
5839,6006
5840,370
5841,3649
5842,1368
5843,746
5844,677
5845,1204
5846,1911
5847,1827
5848,701
5849,1784
5850,2805
5851,1261
5852,13562
5853,3235
5854,28139
5855,2007
5856,1747
5857,1806
5858,437
5859,6623
5860,5518
5861,2893
5862,1416
5863,9226
5864,1265
5865,1553
5866,6350
5867,402758
5868,1825
5869,850
5870,3917
5871,4044
5872,2830
5873,1212
5874,1881
5875,362
5876,1206
5877,1768
5878,1058
5879,3354
5880,780
5881,500
5882,2639
5883,47
5884,118
5885,290
5886,1088
5887,1393
5888,3150
5889,9541
5890,1415
5891,148
5892,2183
5893,5265
5894,660
5895,6624
5896,344
5898,4601
5899,656
5900,410
5902,504
5903,461
5904,1443
5905,1506
5906,1044
5907,394
5908,453
5909,2167
5910,2204
5911,670
5912,24353
5913,1546
5914,776
5915,1675
5916,2356
5917,136
5918,5800
5919,4665
5920,4173
5921,1813
5922,2116
5923,3347
5924,567
5925,2493
5926,2809
5927,2340
5928,2379
5929,2127
5930,3651
5931,935
5932,2104
5933,1994
5934,603
5935,312110
5936,2065
5937,23014
5938,2856
5939,1570
5940,4212
5941,1823
5942,2857
5943,747
5944,6945
5945,4055
5946,12712
5947,2227
5948,1363
5949,4299
5950,6846
5951,12113
5952,3188
5953,2808
5954,2310
5955,3193
5956,1569
5957,9425
5958,2556
5959,282
5960,880
5961,3046
5962,3291
5963,2175
5964,4891
5965,1420
5966,1341
5967,2352
5968,4878
5969,252
5970,120
5971,2982
5972,2119
5973,1990
5974,643
5975,5572
5976,243
5977,1299
5978,2610
5979,1215
5980,9902
5981,1986
5982,510
5983,1112
5984,2160
5985,2120
5986,5253
5987,1372
5988,808
5989,7008
5990,1548
5991,2752
5992,1034
5993,2265
5994,16955
5995,2049
5996,2156
5997,423
5998,7715
5999,2573
6000,1203
6001,1488
6002,2245
6003,2164
6004,10437
6005,431
6006,390
6007,141
6008,2246
6009,1309
6010,3122
6011,514
6012,511
6013,256
6014,427
6015,1759
6016,2222
6017,980
6018,247
6019,2948
6020,8359
6021,3941
6022,5826
6023,2597
6024,1628
6025,1564
6026,1392
6027,3918
6028,10080
6029,2317
6030,2503
6031,3676
6032,20519
6033,2796
6034,1066
6035,5041
6036,5905
6037,787
6038,3466
6039,970
6040,2576
6041,346
6042,1645
6043,1179
6044,273
6045,2215
6046,2113
6047,3634
6048,7738
6049,2340
6050,1347
6051,4763
6052,509
6053,17975
6054,5128
6055,4659
6056,1738
6057,1977
6058,978
6059,1428
6060,4265
6061,5587
6062,9820
6063,5217
6064,1435
6065,3591
6066,615
6067,21944
6068,622
6069,2057
6070,2726
6071,1025
6072,1167
6073,3537
6074,3002
6075,952
6076,335
6077,259
6078,1341
6079,801
6080,1878
6081,2624
6082,1610
6083,1419
6084,1970
6085,2539
6086,412
6087,461
6088,350
6089,1323
6090,7941
6091,1825
6092,5354
6094,11188
6095,2003
6096,623
6097,2911
6098,2466
6099,4952
6100,7056
6101,3021
6102,2619
6103,880
6104,1998
6105,12390
6106,1359
6107,11125
6108,1604
6109,518
6110,977
6111,649
6112,408
6113,149
6114,1252
6115,1545
6116,452
6117,4849
6118,5941
6119,2277
6120,1727
6121,279
6122,716
6123,3195
6124,3509
6125,3117
6126,1852
6127,1482
6128,3502
6129,3485
6130,4053
6131,949
6132,689
6133,802
6134,922
6135,4383
6136,2959
6137,40614
6138,1584
6140,1528
6141,3090
6142,2957
6143,2797
6144,2818
6145,3366
6146,1866
6147,3187
6148,12646
6149,3010
6150,19294
6151,341
6152,1787
6153,615
6154,8982
6155,113
6156,297
6157,927
6158,207
6159,725
6160,2512
6161,2611
6162,3632
6163,942
6164,838
6165,662
6166,535
6167,3143
6168,3134
6169,5447
6170,3819
6171,1733
6172,405
6173,3087
6174,2753
6175,1032
6176,3857
6177,2313
6178,4069
6179,2463
6180,4345
6181,532
6182,1325
6183,21282
6184,1611
6185,1562
6186,1976
6187,2077
6188,3345
6189,2126
6190,773
6191,3092
6192,6340
6193,2889
6194,1702
6195,672
6196,4253
6197,292
6198,537
6199,1516
6200,4144
6201,3700
6202,3055
6203,3935
6204,1855
6205,5862
6206,9803
6207,1192
6208,728
6209,687
6210,1492
6211,777
6212,1826
6213,1368
6214,1012
6215,27806
6216,749
6217,3032
6218,1743
6219,1015
6220,5057
6221,2159
6222,2312
6223,12966
6224,1439
6225,5271
6226,1012
6227,3910
6228,188514
6229,700
6230,1523
6231,72
6232,871
6233,94
6234,9
6235,2394
6236,363
6237,9046
6238,671
6239,730
6240,556
6241,1736
6242,3890
6243,536
6244,6470
6245,4267
6246,1165
6247,7697
6248,754
6249,1585
6250,612
6251,872
6252,4698
6253,426
6254,1789
6255,1997
6256,9067
6257,3702
6258,893
6259,291
6260,1143
6261,1477
6262,322
6263,3058
6264,424
6265,114
6266,156
6267,19767
6268,1864
6269,1792
6270,4963
6271,159
6272,759
6273,1323
6274,5345
6275,515
6276,6894
6277,3507
6278,2757
6279,3125
6280,231
6281,4173
6282,7266
6283,1185
6284,3831
6285,1918
6286,5757
6287,3692
6288,2629
6289,158
6290,3173
6291,3214
6292,2291
6293,2787
6294,556
6295,4815
6296,8096
6297,1528
6298,12518
6299,2542
6300,1273
6301,2019
6302,452
6303,1044
6304,1907
6305,978
6306,2796
6307,2565
6308,1547
6309,3221
6310,212
6311,3355
6312,1930
6313,5997
6314,1924
6315,1190
6316,5274
6317,1887
6318,4871
6319,4852
6320,1332
6321,3981
6322,1026
6323,2717
6324,2937
6325,3691
6326,980
6327,1660
6328,1990
6329,3180
6330,555
6331,2683
6332,1495
6333,757
6334,462
6335,9529
6336,3142
6337,3203
6338,732
6339,4088
6340,4545
6341,4604
6342,3117
6343,1236
6344,1032
6345,5108
6346,11037
6347,5269
6348,5593
6349,2392
6350,2464
6351,2244
6352,6974
6353,3502
6354,1814
6355,2988
6356,469
6357,2933
6358,5424
6359,1097
6360,839
6361,1525
6362,1504
6363,12667
6364,738
6365,3038
6366,6541
6367,11912
6368,1446
6369,2898
6370,1003
6371,3459
6372,1604
6373,1687
6374,1600
6375,2421
6376,2249
6377,1518
6378,4457
6379,172
6380,83
6381,2785
6382,288
6383,2028
6384,2332
6385,2666
6386,3290
6387,664
6388,392
6389,1214
6390,5243
6391,1183
6392,4063
6393,2117
6394,1599
6395,1936
6396,66
6397,2735
6398,3587
6399,2799
6400,238
6401,2143
6402,2340
6403,2456
6404,3943
6405,4023
6406,710
6407,3377
6408,10756
6409,1017
6410,2107
6411,1853
6412,2431
6413,1861
6414,4299
6415,3048
6416,4003
6417,1730
6418,4806
6419,869
6420,4596
6421,2820
6422,5633
6423,4835
6424,2167
6425,11487
6426,6283
6427,35
6428,2558
6429,10168
6430,298
6431,1578
6432,2259
6433,2758
6434,649
6435,1873
6436,21732
6437,1494
6438,1541
6439,2209
6440,2319
6441,857
6442,3863
6443,1485
6444,1090
6445,23002
6446,685
6447,5717
6448,2210
6449,1232
6450,1202
6451,9457
6452,8208
6453,4838
6454,733
6455,7681
6456,619
6457,3347
6458,178
6459,4282
6460,8759
6461,3777
6463,7498
6464,2819
6465,1542
6466,7445
6467,10190
6468,6660
6469,8582
6470,14061
6471,19925
6472,19726
6473,11980
6474,14692
6475,7560
6476,7614
6477,7854
6478,30007
6479,11395
6480,5918
6481,5463
6482,4225
6483,3343
6484,1177
6485,2086
6486,3643
6487,280
6488,2355
6489,4240
6490,3041
6491,2156
6492,5140
6493,4940
6494,5176
6495,1276
6496,1639
6497,1596
6498,876
6499,1620
6500,3536
6501,930
6502,6104
6503,2355
6504,1749
6505,3835
6506,2830
6507,4014
6508,751
6509,5783
6510,1581
6511,2949
6512,333
6513,1441
6514,236
6515,2507
6516,1374
6517,2304
6518,1301
6519,135
6520,1827
6521,1153
6522,1440
6523,1351
6524,1413
6525,2173
6526,1367
6527,1345
6528,1477
6529,1346
6530,877
6531,879
6532,6798
6533,6660
6534,6753
6535,1564
6536,1527
6537,12418
6538,29106
6539,908
6540,1479
6541,349
6542,2957
6544,10512
6545,144
6546,676
6547,6622
6548,852
6549,814
6550,157
6551,824
6552,1530
6553,1544
6554,3250
6555,856
6556,2106
6557,998
6558,2842
6559,2953
6560,4252
6561,7487
6562,7680
6563,727
6564,187
6565,826
6566,360
6567,3314
6568,1263
6569,1833
6570,3467
6571,2523
6572,1524
6573,3969
6574,212
6575,2053
6576,343
6577,115
6578,773
6583,3768
6584,22
6585,615
6586,111
6587,8813
6588,1845
6589,1483
6590,3348
6591,1919
6592,328
6593,1044
6594,1389
6595,4167
6596,14535
6597,6278
6598,3851
6599,3412
6600,6354
6601,9789
6602,4195
6603,2085
6604,1900
6605,41
6606,27416
6607,146
6608,46
6609,3048
6610,7
6611,219
6612,516
6613,851
6614,840
6615,4311
6616,1986
6617,1898
6618,4478
6619,1853
6620,2876
6621,3365
6622,3283
6623,250
6624,3096
6625,3832
6626,2981
6627,5265
6628,2425
6629,5419
6630,7588
6631,1272
6632,2299
6633,8608
6634,2467
6635,1200
6636,1264
6637,3726
6638,1328
6639,2344
6640,1270
6641,9468
6642,1401
6643,787
6644,2125
6645,4529
6646,1104
6647,2407
6648,11831
6649,4173
6650,6139
6651,1566
6652,2403
6653,1659
6654,1751
6655,417
6658,10106
6659,2555
6660,9832
6661,153
6662,2144
6663,973
6664,7266
6665,3864
6666,2386
6667,11701
6668,1574
6669,443
6670,3369
6671,4350
6672,1745
6673,976
6674,4617
6675,3352
6676,6301
6677,7334
6678,2455
6679,8774
6680,5331
6681,2043
6682,2314
6683,5815
6684,1157
6685,2769
6686,396
6687,1098
6688,3100
6689,4874
6690,2904
6691,1924
6692,7252
6693,4953
6694,5467
6695,4198
6696,4700
6697,1520
6698,1075
6699,3927
6700,2926
6701,4750
6702,2817
6703,2785
6704,1960
6705,5333
6706,1398
6707,3030
6708,528
6709,3531
6710,4320
6711,1160
6712,1700
6713,4850
6714,3055
6715,3495
6716,921
6717,1997
6718,2944
6719,4034
6720,2994
6721,6007
6722,5929
6723,4267
6724,448
6725,5675
6726,2844
6727,2895
6728,1464
6729,6269
6730,6660
6731,2241
6732,8161
6733,6660
6734,7511
6735,8649
6736,6723
6737,8427
6738,7494
6739,10574
6740,7814
6741,7765
6742,7736
6743,7069
6744,7163
6745,8309
6746,7652
6747,8683
6748,39004
6749,11089
6750,7097
6751,2661
6752,2843
6753,723
6754,1404
6755,4834
6756,564
6757,1370
6758,1626
6759,9762
6761,78
6762,2636
6763,12062
6764,471
6765,4279
6766,5341
6767,7485
6768,3489
6769,957
6770,1355
6771,19541
6772,3053
6773,6027
6774,3734
6775,2948
6776,1023
6777,6552
6778,4029
6779,188
6780,5274
6781,5005
6782,9163
6783,7314
6784,5272
6785,5470
6786,6013
6787,3753
6788,135
6789,5685
6790,229
6791,1999
6792,1083
6793,2143
6794,111
6795,3974
6796,8242
6797,519
6798,558
6799,273
6801,7802
6802,7412
6803,327
6804,4468
6805,154
6806,1526
6807,2766
6808,105
6809,166
6810,12475
6811,7322
6812,317
6813,262
6814,844
6815,2162
6816,3236
6817,1215
6818,3475
6819,720
6820,6383
6821,5742
6822,9753
6823,1518
6824,1444
6825,3543
6826,10388
6827,1829
6828,4100
6829,983
6830,2630
6831,1575
6832,1852
6833,1758
6834,2168
6835,426
6836,2734
6837,1104
6838,2983
6839,12867
6840,2188
6841,10807
6842,145
6843,652
6844,115
6845,1550
6846,768
6847,3114
6848,1891
6849,2377
6850,3233
6851,128
6852,2434
6853,3838
6854,1299
6855,4182
6856,767
6857,1628
6858,1842
6859,1870
6860,1872
6861,5860
6862,61
6863,1072
6864,10018
6865,3845
6866,2831
6867,6142
6868,7911
6869,1534
6870,2058
6871,1533
6872,92
6873,4235
6874,4493
6875,967
6876,1242
6877,4838
6878,722
6879,2684
6880,4397
6881,8250
6882,3588
6883,3179
6884,939
6885,3030
6886,2924
6887,1345
6888,1283
6889,1404
6890,2758
6891,7011
6892,4255
6893,1909
6894,4057
6895,2117
6896,3536
6897,1639
6898,3358
6899,4971
6900,3397
6901,7397
6902,3558
6903,1441
6904,1582
6905,1177
6906,2749
6907,1585
6908,508
6909,3296
6910,2632
6911,1396
6912,2108
6913,679
6914,13
6915,1067
6916,10121
6917,3754
6918,1553
6919,2896
6920,4612
6922,866
6923,3444
6924,3758
6925,4401
6926,3913
6927,5605
6928,216
6929,417
6930,101
6931,654
6932,586
6933,1624
6934,1516
6935,3759
6936,222
6937,1324
6938,94
6939,271
6940,3397
6941,1378
6942,1587
6943,4901
6944,1512
6945,1800
6946,2234
6947,2377
6948,3527
6949,1545
6950,1307
6951,2159
6952,1829
6953,1167
6954,4665
6955,6607
6956,923
6957,569
6958,1203
6959,2807
6960,1928
6961,766
6962,1661
6963,2210
6964,684
6965,416
6966,3269
6967,1745
6968,1055
6969,983
6970,1932
6971,2115
6972,4477
6973,3282
6974,4247
6975,5148
6976,1752
6977,3814
6978,2139
6979,1104
6980,6956
6981,4589
6982,2621
6983,3931
6984,2538
6985,1422
6986,1743
6987,6069
6988,448
6989,1506
6990,689
6991,176
6992,4223
6993,1028
6994,3381
6995,3524
6996,4453
6997,7299
6998,2362
6999,1572
7000,8406
7001,267
7002,465
7003,1759
7004,443
7005,725
7006,2129
7007,174
7008,1867
7009,1696
7010,2553
7011,471
7012,416
7013,2449
7014,1016
7015,606
7016,5423
7017,2473
7018,1380
7019,6801
7020,2343
7021,1137
7022,1952
7023,489
7024,3190
7025,2013
7026,3939
7027,3678
7028,1142
7029,2449
7030,6030
7031,5400
7032,11493
7033,2839
7034,2034
7035,4549
7036,418
7037,2681
7038,4649
7039,2834
7040,4680
7041,3624
7042,835
7043,647
7044,1609
7045,1009
7046,1896
7047,3495
7048,1016
7049,1725
7050,258
7051,274
7052,3638
7053,759
7054,387
7055,585
7056,2494
7057,5991
7058,5960
7059,2413
7060,2272
7061,562
7062,4190
7063,2534
7064,53
7065,532
7066,157
7067,17460
7068,1259
7069,1640
7070,437
7071,1300
7072,1023
7073,1073
7074,1457
7075,4272
7076,6326
7077,433
7078,1216
7079,4395
7080,1831
7081,3409
7082,234
7083,1838
7084,375
7085,4061
7086,7046
7087,1990
7088,8330
7089,34667
7090,874
7091,6660
7092,3064
7093,10453
7094,13445
7095,635
7096,7022
7097,1270
7098,29893
7099,1621
7100,7318
7101,2145
7102,8921
7103,901
7104,8621
7105,4056
7106,8917
7107,6959
7108,6660
7109,2600
7110,11751
7111,644
7112,9721
7113,10007
7114,820
7115,18391
7116,1815
7117,920
7118,7520
7119,7198
7120,504
7121,327
7122,8202
7123,6418
7124,1683
7125,4072
7126,2874
7127,153
7128,146
7129,443
7130,11718
7131,1493
7132,1581
7133,794
7134,1155
7135,2655
7136,2001
7137,3545
7138,3308
7139,1654
7140,1484
7141,3653
7142,4209
7143,6647
7144,2243
7145,3301
7146,1309
7147,2393
7148,2582
7149,1621
7150,4391
7151,3666
7152,699
7153,1020
7154,2505
7155,948
7156,344
7157,1993
7158,1008
7159,1458
7160,983
7161,2300
7162,2264
7163,5151
7164,2508
7165,2132
7166,3764
7167,1047
7168,577
7169,1730
7170,1498
7171,2102
7172,6048
7173,4692
7174,604
7175,3919
7176,1329
7177,1299
7178,825
7179,2640
7180,4707
7181,581
7182,2594
7183,2561
7184,3763
7185,2764
7186,5649
7187,2661
7188,3397
7189,1416
7190,25318
7191,1691
7192,1319
7193,1758
7194,5233
7195,465
7196,4495
7197,2178
7198,1745
7199,1436
7200,6110
7201,2986
7202,2422
7203,2340
7204,1029
7205,2141
7206,2574
7207,2093
7208,2609
7209,1286
7210,7945
7211,1949
7212,1328
7213,2604
7214,2219
7215,1544
7216,6911
7217,1206
7218,1956
7219,1720
7220,2606
7221,1007
7222,528
7223,4069
7224,2590
7225,3114
7226,1407
7227,15524
7228,3133
7229,13852
7230,3777
7232,945
7233,1328
7235,5369
7236,9472
7237,3628
7238,1240
7239,1055
7240,1005
7241,5118
7242,521
7243,736
7244,3954
7245,1524
7246,27125
7247,1075
7248,272
7249,2908
7250,8154
7251,949
7252,2410
7253,1776
7254,1068
7255,507
7256,3375
7257,2866
7258,4197
7259,4219
7260,3402
7261,3004
7262,2946
7263,3091
7264,2139
7265,3567
7266,1857
7267,1341
7268,3879
7269,2371
7270,2939
7271,545
7272,7861
7273,129
7274,5167
7275,454
7276,5445
7277,3019
7278,5362
7279,1585
7280,902
7281,3713
7282,4073
7283,4785
7284,804
7285,12444
7286,1676
7287,559
7288,771
7289,5212
7290,2405
7291,1963
7292,4893
7293,1647
7294,1780
7295,8453
7296,1015
7297,1276
7298,5575
7299,574
7300,6315
7301,5964
7302,1307
7303,485
7304,5960
7305,995
7306,1060
7307,1256
7308,1143
7309,3637
7310,205
7311,8564
7312,4074
7313,10864
7314,7220
7315,3168
7316,2343
7317,5029
7318,4557
7319,3634
7320,1703
7321,2221
7322,2404
7323,1839
7324,259
7325,303
7326,7120
7328,1035
7329,2814
7330,8469
7331,4449
7332,683
7333,1563
7334,5920
7335,369
7336,4252
7337,3896
7338,27862
7339,858
7340,2090
7341,1573
7342,3169
7343,353
7344,1297
7345,3188
7346,795
7347,1340
7348,2650
7349,1519
7350,1539
7351,436
7352,7832
7353,403
7354,3864
7355,1771
7356,3773
7357,3752
7358,24619
7359,1780
7360,791
7361,928
7362,406
7363,4997
7364,1676
7365,2767
7366,840
7367,1276
7368,1280
7369,2014
7370,2011
7371,1112
7372,3840
7373,3790
7374,5127
7375,3632
7376,737
7377,5037
7378,463
7379,1791
7380,3745
7381,1899
7382,1183
7383,4771
7384,2706
7385,1020
7386,15121
7387,2514
7388,4480
7389,119
7390,670
7391,273
7392,4267
7393,823
7394,1347
7395,3076
7396,1198
7397,1223
7398,738
7399,5635
7400,2275
7401,5400
7402,1522
7403,2027
7404,4517
7405,3166
7406,3095
7407,3490
7408,3181
7409,4878
7410,1578
7411,1651
7412,1799
7413,8021
7414,3460
7415,2408
7416,1076
7417,1188
7418,2004
7419,4639
7420,2028
7421,746
7422,1412
7423,529
7424,1704
7425,662
7426,392
7427,1310
7428,7484
7429,34517
7430,6307
7431,1648
7432,4371
7433,8532
7434,1735
7435,805
7436,19584
7437,9463
7438,11552
7439,1773
7440,2504
7441,88
7442,3843
7443,76
7444,9033
7445,1495
7446,9065
7447,967
7448,10653
7449,3158
7450,7310
7451,890
7452,9233
7453,536
7454,8268
7455,2954
7456,2882
7457,1402
7458,7603
7459,9528
7460,200
7461,6906
7462,3157
7463,8980
7464,4597
7465,8232
7466,2075
7467,1466
7468,12155
7469,2242
7470,2189
7471,7619
7472,1867
7473,13076
7474,8051
7475,19830
7476,965
7477,8423
7478,2765
7479,7767
7480,6927
7481,54302
7482,7673
7483,1594
7484,752
7485,1143
7486,1944
7487,804
7488,1982
7489,1406
7490,1327
7491,3108
7492,3165
7493,3466
7494,2127
7495,3125
7496,1717
7497,2356
7498,1237
7499,713
7500,3223
7501,402
7503,1760
7504,13311
7505,2363
7506,1405
7507,1226
7508,1078
7509,1925
7510,1895
7511,358
7512,171
7513,2317
7514,1254
7515,420
7516,10458
7517,1715
7518,8143
7519,31618
7520,1291
7521,3245
7522,2210
7523,2370
7524,3801
7525,2030
7526,1985
7527,1473
7528,2644
7529,4248
7530,2143
