user_male,friends_male,friends_female
8907,12,25
8915,28,37
8917,33,24
8918,18,15
8920,49,32
8922,10,4
8923,20,58
8924,17,49
8925,17,28
8926,33,20
8927,8,11
8928,16,34
8929,27,15
8932,3,20
8947,17,39
8949,0,5
8957,4,6
8963,2,2
8964,3,34
8966,15,29
8967,11,40
8968,2,17
8969,38,88
8970,4,34
8973,2,11
8977,10,13
8978,3,12
8981,15,25
8982,34,36
8983,7,11
8984,0,20
8985,7,4
8986,12,131
8987,1,2
8988,22,27
8990,36,26
8991,4,42
8994,5,8
8995,19,45
8997,16,35
8998,22,40
8999,23,761
9002,50,100
9003,44,44
9004,10,25
9006,4,14
9010,5,10
9011,15,25
9016,16,119
9017,2,26
9018,21,46
9019,9,21
9020,42,29
9021,9,9
9022,12,40
9023,13,17
9024,26,29
9032,3,10
9035,46,40
9036,4,1
9039,19,36
9042,7,15
9043,22,29
9052,3,9
9053,50,99
9056,3,15
9060,20,325
9061,15,39
9062,9,12
9064,25,42
9065,29,46
9069,28,27
9071,24,73
9073,26,40
9074,46,65
9079,9,9
9080,12,38
9082,69,71
9084,23,43
9088,17,14
9089,19,32
9094,4,45
9096,3,27
9097,0,19
9098,5,25
9099,12,31
9100,0,11
9101,3,9
9102,7,6
9103,5,3
9104,0,1
9105,3,24
9107,7,24
9108,8,8
9109,15,27
9110,22,8
9111,8,31
9112,4,92
9113,39,88
9115,8,19
9117,4,37
9118,40,11
9119,16,29
9121,6,27
9122,35,20
9123,6,21
9125,18,69
9126,40,69
9128,73,55
9129,2,73
9131,8,10
9134,69,56
9141,12,16
9146,11,8
9147,12,34
9148,14,12
9149,25,31
9150,56,14
9151,33,30
9152,13,32
9154,29,40
9156,14,15
9157,24,19
9160,13,15
9162,3,11
9165,15,15
9167,8,9
9168,1,20
9169,13,61
9170,0,240
9171,8,17
9172,15,16
9173,7,23
9174,36,28
9175,13,7
9177,20,68
9178,6,15
9179,0,30
9181,16,29
9184,15,12
9185,18,8
9190,39,43
9192,7,22
9196,14,12
9198,16,41
9199,13,8
9200,15,55
9201,6,14
9203,1,8
9205,56,103
9206,16,13
9207,52,65
9210,12,22
9211,19,16
9216,23,19
9217,12,33
9219,11,27
9225,13,51
9226,10,11
9231,16,7
9234,29,46
9236,29,29
9238,4,6
9253,11,15
9255,32,7
9257,32,46
9258,19,18
9259,5,6
9260,11,27
9261,17,46
9262,25,57
9266,14,37
9273,9,6
9276,5,16
9282,24,18
9283,7,6
9287,57,33
9289,38,57
9291,15,22
9293,24,27
9295,48,28
9296,5,0
9297,17,43
9298,20,22
9300,1,0
9301,18,5
9303,28,39
9308,5,14
9311,15,21
9313,46,51
9315,19,42
9325,73,140
9328,20,18
9332,11,24
9338,17,19
9339,6,7
9348,15,15
9357,13,18
9358,30,7
9359,15,31
9368,13,22
9369,31,26
9373,29,15
9374,50,43
9376,0,2
9378,29,28
9382,9,18
9386,16,6
9391,1,5
9393,1,57
9398,25,11
9399,6,7
9403,20,38
9405,2,3
9407,12,14
9408,8,4
9411,26,27
9412,15,47
9413,12,18
9416,6,22
9417,12,24
9418,28,56
9419,20,25
9420,28,26
9421,11,20
9424,10,16
9425,6,13
9426,38,31
9432,72,65
9438,18,9
9440,6,4
9442,2,7
9444,9,12
9446,26,32
9448,34,20
9452,22,37
9454,18,9
9455,36,36
9457,3,12
9461,20,58
9463,48,45
9465,11,8
9470,12,8
9471,50,3
9479,1,7
9480,7,14
9481,6,53
9482,13,30
9483,17,21
9484,18,18
9489,24,47
9495,27,19
9497,15,20
9502,10,19
9503,16,21
9504,3,9
9506,3,9
9509,10,11
9510,16,9
9512,1,0
9522,8,12
9523,26,17
9526,8,8
9531,21,8
9537,4,13
9538,11,9
9539,13,5
9541,3,10
9542,16,21
9543,27,20
9546,3,9
9548,3,4
9557,6,35
9561,8,11
9562,8,3
9567,9,7
9568,6,8
9569,6,1
9570,8,3
9571,10,3
9574,9,11
9575,20,17
9576,14,23
9578,32,36
9580,30,39
9581,23,35
9582,3,0
9585,14,28
9595,8,6
9599,0,5
9600,3,1
9633,37,27
9634,5,36
9635,4,12
9637,16,15
9638,25,75
9640,1,26
9643,14,30
9647,19,36
9648,1,34
9649,20,32
9652,1,3
9654,2,14
9655,32,64
9659,22,18
9660,2,1
9661,4,7
9662,0,3
9666,3,32
9668,33,43
9674,37,25
9676,19,16
9677,54,96
9679,20,5
9680,15,8
9681,14,15
9683,17,6
9684,14,27
9685,14,1
9688,6,8
9689,2,30
9690,2,2
9694,11,21
9695,10,14
9696,3,22
9698,16,313
9699,21,40
9701,13,18
9702,6,13
9706,6,7
9711,2,4
9715,2,19
9716,94,66
9717,14,16
9720,45,42
9724,6,4
9726,66,71
9748,19,6
9749,6,14
9751,3,2
9754,59,316
9757,8,6
9761,21,75
9763,14,31
9767,5,4
9768,41,53
9773,15,18
9775,16,31
9787,21,23
9800,5,3
9802,35,82
9804,11,11
9808,9,15
9810,28,13
9811,21,13
9812,4,22
9815,8,1
9816,21,23
9817,7,16
9819,6,3
9824,6,17
9825,33,12
9831,13,17
9833,7,2
9835,16,0
9837,36,11
9838,36,87
9840,2,3
9841,12,9
9846,17,16
9847,11,32
9848,15,22
9850,26,11
9851,66,74
9853,41,17
9855,66,105
9857,19,21
9859,1,4
9862,42,15
9863,45,37
9865,6,4
9878,29,35
9879,13,50
9880,20,13
9884,31,27
9886,15,12
9889,26,79
9890,20,33
9893,6,24
9897,8,22
9898,28,65
9899,11,13
9900,13,15
9901,16,5
9902,16,14
9904,15,48
9905,35,23
9906,4,113
9908,10,25
9909,4,13
9914,38,134
9930,4,8
9939,38,31
9941,12,2
9942,14,16
9945,4,6
9952,0,4
9954,0,3
9955,0,21
9956,0,136
9957,0,434
9960,16,299
9962,5,30
9964,2,4
9965,1,2
9966,2,5
9967,22,25
9969,27,37
9971,15,3
9973,21,20
9975,42,34
9976,22,3
9977,24,17
9979,51,23
9980,35,15
9982,54,19
9984,19,27
9985,4,7
9989,7,15
9995,21,27
9997,26,23
10001,4,14
10004,9,7
10006,1,5
10008,24,26
10013,1,1
10014,2,3
10018,0,4
10021,5,18
10024,29,24
10025,17,16
10028,12,8
10032,9,30
10033,2,6
10034,4,3
10035,8,14
10036,22,32
10038,5,60
10041,19,35
10044,21,39
10046,9,10
10047,8,15
10048,11,8
10053,25,38
10056,7,14
10057,15,16
10060,4,10
10063,34,72
10064,22,37
10068,0,1
10069,4,22
10072,5,15
10075,3,14
10076,0,13
10077,0,15
10078,12,4
10080,1,14
10081,6,10
10084,15,56
10086,14,31
10090,45,44
10091,64,58
10093,71,148
10096,50,46
10097,31,45
10099,11,4
10100,23,29
10101,78,76
10104,9,21
10105,0,8
10106,14,16
10108,51,96
10109,42,66
10110,6,28
10111,9,5
10112,4,53
10113,12,13
10114,0,4
10116,6,11
10134,2,1
10135,0,6
10139,6,6
10141,2,13
10143,10,9
10144,28,48
10147,13,35
10149,3,65
10150,1,6
10151,7,12
10152,64,66
10153,9,9
10156,5,17
10159,15,22
10160,14,13
10163,193,215
10164,28,25
10165,20,26
10167,18,14
10168,34,41
10174,9,15
10175,23,33
10176,2,4
10177,21,36
10178,6,19
10179,37,19
10180,2,7
10181,105,166
10182,0,2
10183,2,94
10184,24,26
10185,67,107
10216,20,38
10218,12,44
10223,8,6
10225,2,98
10226,2,8
10227,28,51
10228,5,15
10230,6,68
10231,1,11
10235,60,63
10236,4,5
10237,19,7
10238,10,4
10242,9,1
10243,4,2
10248,6,79
10249,5,9
10250,12,10
10255,12,8
10256,11,15
10258,22,17
10261,6,24
10263,0,5
10266,22,34
10279,2,5
10288,13,103
10291,39,28
10293,9,31
10294,26,27
10297,9,29
10299,11,18
10302,22,35
10304,18,6
10305,8,37
10306,31,8
10307,16,8
10309,83,38
10310,15,10
10311,11,13
10312,20,32
10315,16,24
10316,28,12
10318,5,4
10322,54,29
10323,7,1
10327,2,1
10329,11,11
10330,5,10
10331,41,42
10332,21,35
10333,1,15
10334,15,11
10335,17,32
10337,4,37
10339,14,113
10341,10,78
10342,11,1
10343,16,26
10345,21,10
10347,21,84
10348,86,84
10349,20,17
10350,9,6
10351,33,41
10352,61,107
10353,21,18
10354,7,45
10355,14,24
10357,10,14
10360,2,10
10363,10,43
10364,32,34
10365,6,7
10366,13,16
10369,30,40
10371,12,16
10372,44,142
10373,24,42
10374,0,1
10375,45,72
10377,7,13
10378,10,28
10379,2,8
10380,8,30
10381,9,150
10384,0,6
10387,14,10
10388,8,11
10389,15,22
10390,62,67
10392,8,54
10394,14,16
10396,31,12
10415,17,30
10416,0,21
10417,17,33
10418,6,14
10419,2,11
10420,84,36
10421,5,29
10422,35,41
10423,1,13
10425,4,15
10426,9,46
10428,4,10
10429,11,25
10430,6,20
10431,2,17
10432,10,54
10434,9,22
10435,17,30
10436,21,5
10437,16,21
10438,0,3
10439,10,2
10449,11,6
10452,14,5
10453,57,34
10458,1,2
10460,6,15
10474,7,10
10477,15,75
10479,28,22
10480,25,45
10484,1,1
10490,12,19
10492,20,64
10495,8,31
10497,9,21
10502,35,21
10505,41,159
10507,6,8
10511,35,22
10512,14,20
10513,0,4
10514,13,97
10515,54,46
10516,13,16
10517,28,93
10518,27,111
10519,50,11
10520,0,1
10521,2,7
10523,7,6
10524,16,41
10525,33,15
10527,0,5
10528,2,7
10530,19,36
10531,1,7
10533,6,14
10541,0,4
10544,2,454
10545,0,16
10546,5,5
10547,9,24
10548,14,16
10549,3,33
10551,10,5
10557,15,28
10559,15,6
10560,5,2
10562,23,11
10567,20,21
10571,40,64
10572,13,17
10573,40,72
10575,75,49
10576,27,43
10591,14,8
10595,9,15
10598,4,10
10603,0,5
10606,1,2
10609,5,68
10611,2,12
10612,4,10
10615,0,18
10619,24,21
10620,3,9
10621,5,5
10622,60,40
10623,48,31
10624,4,5
10625,20,18
10626,12,4
10627,3,2
10631,14,21
10632,12,4
10633,14,15
10634,23,30
10635,25,67
10639,37,38
10641,7,26
10643,16,18
10645,43,56
10647,13,14
10649,17,7
10650,11,28
10651,3,3
10659,2,3
10660,9,20
10662,4,12
10663,11,24
10664,31,14
10669,4,3
10670,7,9
10674,1,6
10675,0,19
10676,5,17
10678,3,5
10679,0,360
10681,1,30
10683,0,1
10684,3,12
10685,2,17
10687,4,20
10688,2,6
10689,0,3
10690,0,2
10692,0,2
10693,0,138
10696,4,9
10698,2,8
10699,14,37
10700,12,13
10701,2,2
10702,10,5
10703,6,9
10705,6,5
10706,17,22
10707,2,2
10708,11,6
10710,33,38
10711,37,186
10714,16,21
10716,24,20
10718,43,64
10720,9,39
10725,23,114
10729,27,30
10731,31,39
10733,4,27
10735,17,11
10736,29,44
10737,4,37
10742,16,19
10744,15,30
10747,13,18
10749,0,42
10754,15,19
10757,3,3
10758,8,25
10759,7,14
10762,64,105
10763,14,33
10767,32,60
10768,9,4
10770,4,2
10775,6,7
10776,2,16
10777,8,12
10779,13,20
10780,14,42
10783,48,29
10785,5,23
10788,1,13
10790,18,10
10791,18,11
10793,31,19
10794,24,11
10795,4,14
10797,0,3
10799,1,0
10801,4,4
10802,8,14
10803,13,5
10805,20,8
10806,4,9
10809,2,7
10815,13,24
10816,14,8
10821,28,43
10822,4,6
10823,20,32
10828,15,20
10831,15,36
10832,36,27
10833,37,68
10839,1,16
10841,12,14
10842,4,4
10849,11,9
10852,15,21
10854,2,1
10855,6,4
10861,41,58
10863,30,49
10864,4,6
10865,11,5
10866,14,26
10869,15,9
10871,23,25
10872,28,20
10874,17,39
10875,12,32
10876,22,44
10877,24,44
10878,34,30
10879,19,44
10882,6,10
10883,7,20
10885,27,14
10887,4,14
10888,29,13
10889,10,26
10892,49,98
10894,10,32
10898,28,55
10899,47,35
10901,6,21
10905,38,167
10908,13,16
10909,39,48
10910,12,10
10911,1,0
10913,3,13
10914,21,19
10915,3,10
10917,19,22
10919,14,7
10921,25,18
10922,12,4
10923,18,22
10926,60,37
10928,26,13
10930,40,47
10932,80,63
10935,5,1
10944,4,9
10948,25,28
10952,7,31
10958,24,43
10962,13,14
10966,47,36
10969,12,14
10971,10,14
10974,27,22
10976,30,19
10979,11,32
10980,12,17
10983,60,78
10984,15,93
10985,43,74
10987,3,5
10990,19,53
10992,7,14
10993,15,34
10994,11,11
10997,15,11
10998,58,43
11000,49,12
11002,23,15
11006,21,15
11007,24,9
11012,8,15
11013,21,25
11014,20,15
11015,30,10
11018,17,18
11024,10,18
11026,15,7
11027,13,25
11028,1,3
11030,17,21
11032,1,18
11036,18,39
11038,11,29
11039,1,14
11040,1,4
11041,7,6
11042,3,34
11045,9,84
11046,24,31
11050,1,0
11051,19,25
11054,0,8
11056,17,17
11057,25,22
11062,2,18
11064,6,3
11070,27,50
11071,22,21
11073,12,13
11074,37,65
11075,15,22
11078,30,18
11085,43,40
11087,11,22
11089,42,38
11100,20,13
11102,8,8
11106,8,8
11115,14,10
11118,49,85
11119,1,3
11120,6,21
11123,107,235
11124,8,9
11127,19,18
11128,5,34
11129,12,4
11131,9,14
11132,1,4
11133,25,13
11134,41,44
11142,3,1
11145,15,13
11146,32,24
11150,13,15
11153,19,19
11154,46,46
11158,23,25
11163,18,30
11165,19,13
11166,0,17
11167,6,8
11168,19,18
11169,76,113
11172,30,50
11178,11,6
11183,3,2
11184,15,72
11187,7,10
11201,30,32
11211,18,9
11212,22,43
11213,44,20
11216,19,78
11217,26,7
11218,21,13
11221,30,18
11222,50,43
11224,23,19
11228,9,16
11229,22,49
11230,13,12
11231,9,1
11232,9,205
11234,4,22
11235,4,531
11236,10,187
11238,21,36
11239,15,114
11240,26,71
11241,3,3
11242,1,2
11244,13,115
11246,1,10
11248,59,53
11250,10,160
11251,21,74
11253,47,34
11255,21,87
11256,7,14
11259,22,32
11260,8,6
11261,16,11
11263,25,14
11264,26,15
11266,23,25
11267,14,22
11268,26,29
11269,10,8
11270,27,25
11271,24,26
11273,2,4
11281,38,43
11291,14,2
11292,48,30
11296,21,13
11299,41,31
11300,33,425
11301,14,8
11303,7,1
11304,21,47
11305,33,78
11309,13,17
11311,4,7
11312,7,18
11313,30,61
11315,13,67
11316,3,25
11318,7,25
11320,71,130
11321,11,19
11322,50,45
11325,4,14
11326,5,16
11327,23,45
11328,9,17
11329,10,18
11330,3,1
11331,14,44
11333,25,16
11334,21,10
11336,12,10
11346,26,39
11349,11,3
11350,17,13
11353,19,30
11358,68,47
11362,45,63
11366,3,11
11373,0,21
11374,5,28
11375,10,13
11376,0,37
11377,12,51
11379,6,49
11382,6,8
11383,8,7
11384,4,21
11386,12,15
11387,17,27
11388,24,6
11389,10,13
11392,9,6
11393,18,48
11394,8,58
11395,21,24
11396,37,46
11398,12,18
11399,37,16
11401,51,38
11402,1,5
11403,43,30
11404,13,132
11405,56,37
11406,11,13
11407,52,57
11408,38,38
11409,18,35
11411,1,36
11417,0,4
11424,56,110
11429,18,55
11436,53,38
11449,27,57
11452,10,46
11453,50,281
11456,16,54
11457,29,25
11458,8,25
11460,11,13
11461,8,19
11462,30,62
11463,55,63
11465,20,6
11466,36,27
11467,9,2
11468,8,9
11469,56,14
11470,7,8
11472,16,29
11475,8,7
11477,11,19
11478,0,5
11482,25,29
11484,1,88
11486,0,3
11488,19,63
11489,2,23
11490,0,15
11491,21,18
11494,28,60
11495,0,3
11496,11,10
11501,1,4
11503,12,26
11505,15,27
11506,11,18
11507,47,100
11510,25,29
11512,8,8
11514,27,101
11515,8,18
11520,19,23
11522,49,33
11523,24,11
11524,18,20
11525,36,15
11526,23,15
11528,44,9
11531,13,16
11533,0,2
11536,34,21
11550,6,4
11553,12,22
11560,19,16
11565,9,6
11566,3,13
11567,1,26
11568,26,23
11569,5,15
11570,26,41
11572,1,6
11574,40,28
11575,26,60
11576,4,11
11581,1,6
11585,66,63
11587,23,6
11590,22,22
11592,0,11
11594,25,20
11597,0,1
11599,1,10
11602,28,9
11604,1,5
11606,26,15
11608,50,32
11609,20,39
11610,5,14
11611,19,72
11612,18,10
11613,14,15
11614,2,15
11615,13,10
11616,12,10
11617,17,75
11618,44,78
11621,15,42
11623,17,36
11627,12,46
11628,0,8
11630,49,82
11631,23,15
11632,24,24
11636,18,44
11640,22,18
11647,6,17
11650,18,31
11654,33,19
11658,6,15
11660,27,98
11666,15,25
11667,1,61
11668,19,54
11669,1,5
11671,28,48
11672,52,24
11673,19,25
11679,17,42
11680,4,22
11683,84,78
11684,7,16
11687,0,10
11691,24,13
11694,7,16
11695,12,15
11698,10,18
11702,8,4
11704,16,19
11708,27,69
11710,24,19
11711,30,53
11712,78,66
11715,54,60
11717,15,9
11718,232,4
11720,16,8
11722,20,5
11723,7,22
11727,27,17
11728,11,14
11729,37,37
11731,12,18
11732,5,17
11736,9,36
11737,24,27
11739,14,6
11741,16,17
11744,2,5
11747,12,14
11751,9,13
11752,3,31
11755,12,13
11756,40,29
11757,2,13
11767,7,13
11769,31,21
11771,2,5
11772,39,49
11775,15,18
11776,1,80
11782,9,7
11783,11,7
11784,12,14
11785,9,11
11786,14,58
11788,19,78
11789,36,13
11790,23,24
11791,41,22
11793,36,41
11795,21,35
11796,13,10
11797,12,10
11798,2,64
11799,28,12
11801,26,38
11804,0,1
11805,53,105
11808,18,58
11811,7,7
11822,10,29
11823,1,8
11826,14,18
11828,24,12
11829,55,32
11830,24,19
11831,19,34
11833,11,12
11834,12,5
11835,38,9
11836,83,52
11846,8,9
11849,21,17
11856,17,22
11861,0,1
11862,13,18
11863,18,15
11866,7,9
11868,1,29
11876,11,20
11877,10,15
11884,0,1
11885,30,15
11887,1,0
11888,65,80
11892,10,4
11895,21,28
11896,9,14
11898,7,35
11906,12,5
11910,9,23
11912,20,27
11914,7,37
11915,18,5
11916,46,34
11917,8,12
11918,13,6
11920,15,21
11927,65,32
11929,26,26
11931,6,22
11932,7,278
11934,8,9
11935,0,11
11937,14,74
11940,30,25
11943,10,59
11945,4,1
11961,66,70
11963,9,7
11966,4,16
11968,8,11
11975,16,58
11976,10,17
11978,11,16
11980,7,19
11984,16,25
11985,1,1
11987,2,8
11989,0,1
11990,8,9
11991,12,25
11993,56,79
11997,27,3
12000,36,42
12002,36,24
12006,54,30
12008,31,27
12010,14,6
12016,3,5
12024,17,16
12026,7,14
12028,1,2
12029,22,7
12030,14,3
12031,12,19
12034,47,64
12035,15,9
12037,5,21
12038,2,0
12040,8,12
12054,12,6
12058,6,32
12059,32,18
12060,11,30
12063,0,13
12064,0,20
12066,5,6
12067,0,3
12068,18,45
12069,6,16
12071,0,4
12072,5,7
12074,16,17
12075,48,128
12077,8,10
12078,14,40
12079,12,5
12080,27,32
12081,1,5
12082,16,25
12085,26,61
12086,28,112
12087,60,40
12088,31,32
12093,25,47
12096,29,96
12097,7,12
12098,8,5
12100,22,12
12104,7,27
12106,7,3
12108,6,12
12109,9,56
12110,6,3
12111,7,4
12113,8,10
12114,14,24
12115,24,14
12118,5,0
12120,2,7
12121,7,2
12123,16,12
12126,47,79
12127,3,7
12129,7,19
12131,0,5
12140,30,50
12142,18,8
12149,53,20
12151,15,24
12152,47,40
12160,50,11
12183,15,34
12193,22,14
12194,32,13
12197,13,3
12198,13,88
12199,1,9
12200,2,0
12201,4,21
12202,1,6
12208,25,27
12209,0,1
12211,18,9
12213,5,3
12220,10,4
12223,3,7
12228,12,11
12229,11,6
12230,8,11
12231,14,10
12235,6,3
12239,10,4
12240,28,30
12241,92,152
12242,19,14
12244,26,35
12247,10,10
12248,10,6
12249,62,32
12252,57,37
12255,26,46
12256,3,25
12257,34,79
12258,26,10
12260,8,6
12262,62,44
12270,23,13
12277,45,38
12278,25,24
12285,29,35
12292,34,29
12294,40,18
12302,21,58
12303,45,54
12304,13,11
12306,11,16
12307,30,57
12308,14,14
12310,20,43
12311,0,15
12312,12,44
12315,4,11
12318,6,7
12319,2,0
12320,0,8
12321,8,80
12323,12,2
12324,4,6
12327,25,13
12329,12,17
12331,30,10
12332,11,6
12336,4,1
12338,17,19
12340,7,26
12341,31,18
12345,3,2
12347,46,51
12350,13,27
12353,17,27
12354,22,19
12355,22,22
12357,14,24
12358,35,29
12359,8,22
12363,12,10
12364,10,3
12365,9,13
12368,3,6
12369,31,53
12370,13,11
12372,8,5
12373,5,6
12375,17,5
12377,17,29
12379,43,52
12381,37,39
12385,27,20
12388,55,84
12390,20,38
12394,2,6
12395,37,40
12396,18,9
12400,9,5
12401,17,25
12409,25,26
12410,42,12
12411,30,47
12412,30,76
12413,11,6
12433,0,31
12437,3,4
12438,25,8
12440,8,4
12441,4,30
12442,32,36
12445,18,23
12448,19,9
12449,10,98
12451,4,9
12452,16,12
12453,7,3
12454,38,15
12456,9,70
12457,20,24
12458,36,34
12459,12,29
12460,16,28
12464,12,15
12466,5,2
12468,21,15
12469,4,11
12471,39,24
12473,3,4
12476,23,7
12479,5,7
12480,45,109
12481,0,61
12482,26,29
12485,17,28
12486,10,10
12489,16,15
12490,62,75
12491,33,35
12492,44,69
12493,34,8
12494,27,30
12500,0,36
12501,0,9
12502,5,27
12503,0,15
12504,4,35
12506,0,1
12507,0,20
12508,38,71
12514,35,7
12515,47,39
12517,11,6
12518,22,8
12520,28,7
12521,11,21
12524,3,5
12525,23,17
12527,3,21
12528,5,7
12533,11,6
12534,5,8
12536,6,57
12538,2,5
12540,15,49
12542,16,13
12544,18,7
12546,28,22
12551,9,32
12552,26,50
12558,13,38
12559,22,5
12560,24,19
12562,11,37
12563,36,20
12572,13,42
12573,42,7
12574,11,58
12575,71,27
12577,22,37
12578,14,17
12579,14,40
12582,32,166
12584,10,6
12586,22,80
12588,27,9
12590,36,16
12591,12,13
12592,26,43
12593,5,7
12599,21,41
12600,13,4
12601,11,27
12604,0,119
12605,56,32
12608,9,12
12609,35,13
12610,9,6
12611,12,29
12618,7,12
12619,20,13
12620,22,34
12621,4,5
12623,16,338
12624,5,4
12627,28,17
12629,1,7
12630,12,13
12631,1,2
12633,9,17
12634,41,87
12636,6,23
12637,15,23
12640,6,2
12641,0,9
12642,3,1
12643,22,33
12646,38,22
12656,14,26
12659,3,18
12662,26,45
12663,12,17
12666,13,72
12667,1,18
12668,15,4
12677,6,194
12681,3,9
12683,2,15
12685,22,76
12688,1,2
12689,17,34
12690,2,26
12692,38,32
12693,10,22
12696,14,23
12700,9,37
12702,4,8
12705,4,10
12706,7,28
12709,14,11
12710,15,8
12711,63,48
12712,45,24
12713,12,15
12718,50,87
12719,8,10
12720,13,30
12721,21,9
12725,19,15
12726,13,26
12727,4,4
12728,19,37
12729,11,22
12731,6,11
12732,33,19
12733,16,19
12734,7,18
12736,12,23
12746,11,6
12748,5,49
12753,4,3
12756,17,37
12760,9,7
12761,2,12
12763,13,580
12766,35,283
12767,0,9
12768,39,76
12769,6,57
12771,10,53
12772,0,7
12773,19,22
12776,14,17
12785,32,2
12786,21,31
12787,21,18
12791,14,22
12795,38,34
12800,26,12
12808,21,18
12812,21,87
12814,31,41
12819,21,48
12820,17,5
12825,9,9
12827,1,2
12829,50,86
12830,29,25
12832,12,69
12833,24,29
12834,16,11
12835,10,28
12838,29,26
12840,14,41
12842,2,3
12843,0,19
12844,18,42
12846,17,46
12847,1,5
12850,0,11
12851,12,32
12852,0,85
12853,43,29
12856,41,16
12857,47,52
12861,28,53
12862,1,22
12863,16,12
12865,53,35
12866,26,7
12867,42,30
12869,7,4
12870,41,93
12871,10,49
12872,15,12
12873,14,9
12874,28,34
12877,24,20
12878,7,21
12882,18,15
12883,10,18
12884,20,9
12888,5,3
12889,15,256
12890,3,259
12891,26,48
12894,12,31
12895,0,9
12896,71,73
12897,10,10
12898,11,14
12899,0,73
12900,3,42
12902,5,18
12903,0,62
12906,6,5
12907,15,57
12910,52,76
12914,10,4
12919,9,20
12920,29,24
12924,53,135
12925,51,60
12931,21,49
12933,13,14
12934,34,37
12936,57,48
12937,56,53
12938,21,31
12939,28,11
12943,2,4
12944,3,54
12946,37,28
12948,45,29
12949,18,14
12950,23,69
12951,21,27
12954,6,1
12955,2,12
12956,11,17
12957,29,11
12958,4,190
12959,3,12
12960,12,10
12961,12,21
12962,8,22
12963,5,18
12965,3,70
12966,18,13
12968,15,45
12973,21,21
12975,1,20
12976,46,47
12979,8,46
12980,13,12
12985,7,0
12986,1,9
12987,7,2
12988,9,8
12990,7,8
12991,18,32
12992,23,38
12993,73,155
12994,5,27
12995,14,40
12996,1,45
12997,36,114
12999,14,20
13000,45,53
13001,84,99
13003,30,32
13004,21,75
13005,51,17
13016,14,11
13022,6,10
13024,7,33
13027,6,31
13029,6,4
13030,24,45
13033,12,11
13035,17,11
13043,7,13
13044,38,49
13046,5,8
13049,1,0
13051,62,78
13053,18,22
13054,34,26
13055,23,35
13061,68,70
13062,8,5
13068,7,2
13071,15,16
13072,11,6
13075,8,10
13076,36,14
13077,26,28
13078,3,9
13080,1,2
13081,25,91
13082,19,25
13083,18,10
13085,25,15
13086,7,27
13088,1,6
13089,5,4
13092,10,14
13094,4,24
13095,10,13
13101,22,19
13105,3,9
13106,15,30
13109,38,34
13112,34,54
13113,38,46
13114,8,21
13115,7,12
13116,36,14
13121,30,42
13122,1,1
13123,1,3
13126,0,24
13127,0,19
13128,4,8
13130,16,116
13132,40,69
13133,2,10
13134,1,95
13136,42,126
13137,2,149
13139,29,34
13142,10,8
13143,23,62
13144,35,32
13146,16,17
13147,8,27
13148,20,20
13151,7,27
13152,32,20
13153,28,37
13154,9,7
13156,4,9
13157,8,2
13159,1,5
13161,20,22
13162,0,8
13166,41,47
13174,60,96
13176,30,21
13177,23,18
13180,37,20
13182,30,13
13184,20,5
13185,27,16
13187,19,15
13189,21,31
13190,11,6
13194,10,16
13195,14,10
13196,22,38
13199,30,22
13202,6,13
13204,18,24
13206,12,13
13208,82,58
13209,34,24
13212,10,22
13215,13,17
13217,55,28
13219,9,40
13220,22,35
13221,12,12
13224,39,38
13226,18,36
13228,11,9
13231,29,32
13234,20,30
13235,18,29
13237,27,11
13243,3,6
13244,1,0
13245,5,19
13246,3,3
13247,26,3
13248,21,44
13252,15,10
13253,59,45
13254,33,18
13257,5,15
13260,40,34
13262,3,0
13264,40,47
13265,12,18
13266,0,5
13267,9,23
13274,5,30
13278,17,27
13280,17,16
13285,24,49
13292,5,6
13293,30,22
13295,15,13
13296,2,11
13308,3,10
13312,17,30
13313,72,98
13314,12,8
13315,5,20
13316,11,13
13318,0,35
13319,19,61
13320,24,35
13321,27,43
13322,66,38
13323,8,8
13325,4,8
13330,28,29
13331,21,49
13332,65,20
13333,27,16
13336,19,1
13338,9,8
13339,15,15
13340,7,12
13341,30,15
13343,94,99
13348,1,30
13349,22,16
13354,5,5
13355,35,57
13356,7,12
13361,19,9
13362,14,17
13366,5,10
13367,8,98
13368,6,7
13372,0,17
13374,23,16
13379,10,34
13381,10,617
13387,6,11
13388,6,16
13391,10,14
13392,2,18
13393,10,58
13395,8,22
13399,40,58
13400,19,26
13401,28,31
13402,23,35
13403,27,7
13405,22,22
13406,29,35
13407,18,9
13408,25,9
13409,4,7
13410,13,16
13411,24,23
13412,5,5
13416,16,11
13417,15,13
13418,19,28
13421,13,27
13423,31,18
13424,3,80
13425,16,69
13426,29,25
13427,2,25
13430,18,28
13436,5,5
13439,2,2
13440,0,8
13442,10,40
13444,26,21
13446,18,24
13455,10,20
13459,29,52
13461,16,33
13462,24,30
13463,40,12
13464,2,9
13465,32,0
13466,11,7
13467,70,85
13470,35,68
13471,44,51
13472,4,0
13474,4,348
13475,5,31
13477,12,11
13482,28,19
13483,37,22
13484,1,24
13485,3,5
13486,5,36
13492,0,22
13495,6,39
13498,24,20
13499,18,14
13500,1,0
13502,2,9
13503,3,8
13504,14,20
13505,25,25
13507,15,29
13508,8,7
13513,18,18
13515,14,32
13516,25,14
13518,39,115
13519,20,41
13520,15,28
13525,17,22
13526,40,59
