user,friends
61292,16
61293,26
61294,7
61295,78
61296,100
61297,197
61298,140
61299,22
61300,69
61301,39
61302,28
61303,77
61304,11
61305,70
61306,46
61307,57
61308,32
61309,81
61310,12
61311,3
61312,3
61313,45
61314,4
61315,40
61316,22
61317,13
61318,74
61319,32
61320,68
61321,174
61322,12
61323,35
61324,6
61325,27
61326,22
61327,95
61328,30
61329,13
61330,6
61331,21
61332,148
61333,32
61334,90
61335,15
61336,89
61337,39
61338,52
61339,37
61340,12
61341,1
61342,116
61343,99
61344,61
61345,93
61346,94
61347,18
61348,125
61349,79
61350,51
61351,29
61352,116
61353,3
61354,14
61355,64
61356,75
61357,79
61358,25
61359,78
61360,18
61361,69
61362,104
61363,85
61364,139
61365,42
61366,21
61367,7
61368,36
61369,20
61370,31
61371,52
61372,23
61373,48
61374,23
61375,19
61376,38
61377,50
61378,40
61379,31
61380,8
61381,65
61382,16
61383,38
61384,15
61385,117
61386,25
61387,22
61388,0
61389,41
61390,35
61391,83
61392,16
61393,36
61394,23
61395,45
61396,93
61397,44
61398,41
61399,36
61400,18
61401,24
61402,18
61403,16
61404,11
61405,106
61406,68
61407,34
61408,10
61409,51
61410,31
61411,72
61412,21
61413,38
61414,29
61415,20
61416,19
61417,33
61418,7
61419,67
61420,29
61421,60
61422,48
61423,46
61424,27
61425,41
61426,83
61427,44
61428,37
61429,46
61430,2
61431,41
61432,4
61433,77
61434,8
61435,15
61436,23
61437,22
61438,15
61439,15
61440,68
61441,30
61442,18
61443,24
61444,4
61445,76
61446,21
61447,20
61448,275
61449,23
61450,37
61451,20
61452,23
61453,17
61454,37
61455,15
61456,75
61457,30
61458,64
61459,53
61460,65
61461,12
61462,95
61463,23
61464,15
61465,207
61466,0
61467,42
61468,47
61469,22
61470,142
61471,29
61472,11
61473,68
61474,99
61475,33
61476,114
61477,22
61478,50
61479,74
61480,90
61481,58
61482,48
61483,34
61484,67
61485,79
61486,22
61487,8
61488,100
61489,136
61490,5
61491,95
61492,81
61493,58
61494,40
61495,43
61496,77
61497,154
61498,148
61499,18
61500,10
61501,17
61502,60
61503,34
61504,113
61505,61
61506,11
61507,13
61508,43
61509,55
61510,30
61511,50
61512,14
61513,45
61514,13
61515,1
61516,35
61517,26
61518,9
61519,14
61520,22
61521,29
61522,32
61523,39
61524,106
61525,72
61526,30
61527,19
61528,26
61529,1
61530,10
61531,24
61532,35
61533,21
61534,18
61535,47
61536,47
61537,20
61538,0
61539,46
61540,16
61541,25
61542,35
61543,60
61544,21
61545,16
61546,11
61547,15
61548,27
61549,20
61550,35
61551,33
61552,48
61553,10
61554,40
61555,12
61556,63
61557,37
61558,38
61559,84
61560,42
61561,18
61562,30
61563,23
61564,46
61565,5
61566,46
61567,21
61568,7
61569,15
61570,6
61571,86
61572,1
61573,45
61574,9
61575,53
61576,92
61577,94
61578,20
61579,38
61580,126
61581,35
61582,103
61583,40
61584,57
61585,13
61586,9
61587,50
61588,45
61589,58
61590,30
61591,35
61592,61
61593,32
61594,60
61595,32
61596,50
61597,13
61598,112
61599,33
61600,27
61601,17
61602,15
61603,10
61604,31
61605,27
61606,46
61607,19
61608,43
61609,52
61610,175
61611,179
61612,9
61613,6
61614,62
61615,20
61616,61
61617,76
61618,150
61619,22
61620,63
61621,19
61622,1
61623,87
61624,20
61625,17
61626,10
61627,36
61628,32
61629,1
61630,9
61631,146
61632,49
61633,127
61634,2
61635,1
61636,61
61637,33
61638,86
61639,8
61640,7
61641,8
61642,15
61643,22
61644,129
61645,38
61646,131
61647,16
61648,98
61649,28
61650,42
61651,15
61652,22
61653,14
61654,10
61655,10
61656,20
61657,1
61658,1
61659,19
61660,109
61661,22
61662,49
61663,66
61664,0
61665,8
61666,90
61667,14
61668,25
61669,23
61670,25
61671,29
61672,17
61673,62
61674,74
61675,11
61676,72
61677,176
61678,156
61679,65
61680,57
61681,77
61682,25
61683,57
61684,47
61685,21
61686,24
61687,61
61688,84
61689,16
61690,33
61691,36
61692,19
61693,25
61694,31
61695,143
61696,79
61697,41
61698,0
61699,7
61700,49
61701,17
61702,58
61703,37
61704,70
61705,54
61706,56
61707,56
61708,40
61709,56
61710,204
61711,41
61712,30
61713,8
61714,57
61715,23
61716,76
61717,29
61718,32
61719,44
61720,42
61721,33
61722,37
61723,12
61724,8
61725,7
61726,31
61727,35
61728,35
61729,20
61730,37
61731,14
61732,10
61733,108
61734,28
61735,32
61736,95
61737,8
61738,6
61739,5
61740,15
61741,5
61742,12
61743,32
61744,213
61745,108
61746,43
61747,30
61748,41
61749,129
61750,27
61751,3
61752,10
61753,1
61754,30
61755,23
61756,46
61757,42
61758,26
61759,8
61760,17
61761,19
61762,15
61763,67
61764,19
61765,27
61766,28
61767,52
61768,30
61769,15
61770,22
61771,43
61772,2
61773,27
61774,35
61775,59
61776,64
61777,7
61778,48
61779,39
61780,120
61781,117
61782,16
61783,41
61784,56
61785,4
61786,0
61787,2
61788,0
61789,34
61790,5
61791,13
61792,2
61793,31
61794,45
61795,36
61796,33
61797,19
61798,27
61799,8
61800,17
61801,82
61802,7
61803,6
61804,70
61805,3
61806,34
61807,224
61808,5
61809,16
61810,7
61811,92
61812,7
61813,29
61814,1
61815,124
61816,4
61817,27
61818,173
61819,40
61820,9
61821,2
61822,1
61823,9
61824,8
61825,40
61826,42
61827,94
61828,48
61829,5
61830,14
61831,20
61832,44
61833,8
61834,25
61835,158
61836,42
61837,16
61838,11
61839,25
61840,87
61841,44
61842,14
61843,61
61844,32
61845,119
61846,30
61847,22
61848,25
61849,3
61850,27
61851,77
61852,41
61853,56
61854,81
61855,27
61856,32
61857,0
61858,72
61859,22
61860,11
61861,5
61862,33
61863,81
61864,96
61865,35
61866,12
61867,29
61868,34
61869,36
61870,1
61871,19
61872,64
61873,12
61874,16
61875,14
61876,51
61877,40
61878,15
61879,7
61880,11
61881,46
61882,70
61883,31
61884,131
61885,12
61886,11
61887,25
61888,42
61889,25
61890,25
61891,4
61892,18
61893,23
61894,63
61895,10
61896,25
61897,44
61898,5
61899,30
61900,72
61901,79
61902,3
61903,12
61904,70
61905,23
61906,25
61907,3
61908,29
61909,20
61910,20
61911,34
61912,4
61913,22
61914,14
61915,19
61916,64
61917,1
61918,3
61919,36
61920,12
61921,83
61922,147
61923,86
61924,50
61925,9
61926,8
61927,23
61928,42
61929,6
61930,62
61931,42
61932,14
61933,61
61934,32
61935,0
61936,0
61937,11
61938,26
61939,15
61940,4
61941,5
61942,53
61943,20
61944,12
61945,7
61946,11
61947,8
61948,0
61949,48
61950,8
61951,12
61952,30
61953,11
61954,25
61955,22
61956,44
61957,9
61958,178
61959,10
61960,20
61961,32
61962,23
61963,7
61964,20
61965,22
61966,55
61967,48
61968,9
61969,956
61970,26
61971,46
61972,2
61973,37
61974,4
61975,8
61976,32
61977,9
61978,0
61979,5
61980,36
61981,23
61982,53
61983,15
61984,11
61985,0
61986,23
61987,75
61988,33
61989,18
61990,8
61991,63
61992,12
61993,24
61994,22
61995,18
61996,17
61997,44
61998,35
61999,1
62000,5
62001,0
62002,67
62003,23
62004,25
62005,11
62006,72
62007,114
62008,1
62009,3
62010,1
62011,66
62012,0
62013,8
62014,8
62015,17
62016,52
62017,2
62018,28
62019,37
62020,14
62021,46
62022,7
62023,21
62024,16
62025,7
62026,37
62027,5
62028,22
62029,14
62030,59
62031,104
62032,25
62033,57
62034,22
62035,15
62036,26
62037,30
62038,36
62039,178
62040,46
62041,24
62042,31
62043,21
62044,12
62045,30
62046,8
62047,2
62048,35
62049,61
62050,54
62051,3
62052,3
62053,2
62054,53
62055,24
62056,62
62057,20
62058,6
62059,61
62060,2
62061,54
62062,14
62063,100
62064,14
62065,47
62066,19
62067,46
62068,13
62069,23
62070,34
62071,3
62072,33
62073,53
62074,38
62075,3
62076,0
62077,0
62078,1
62079,15
62080,6
62081,9
62082,23
62083,16
62084,23
62085,9
62086,30
62087,12
62088,36
62089,0
62090,24
62091,28
62092,192
62093,26
62094,51
62095,8
62096,33
62097,93
62098,43
62099,9
62100,10
62101,38
62102,47
62103,15
62104,21
62105,29
62106,29
62107,16
62108,6
62109,0
62110,0
62111,64
62112,59
62113,21
62114,15
62115,32
62116,20
62117,17
62118,35
62119,2
62120,33
62121,0
62122,219
62123,26
62124,59
62125,51
62126,8
62127,50
62128,17
62129,42
62130,46
62131,64
62132,26
62133,11
62134,15
62135,30
62136,27
62137,52
62138,32
62139,16
62140,25
62141,31
62142,1
62143,57
62144,49
62145,40
62146,51
62147,22
62148,15
62149,2
62150,14
62151,17
62152,121
62153,35
62154,18
62155,11
62156,49
62157,11
62158,48
62159,0
62160,50
62161,62
62162,37
62163,27
62164,67
62165,23
62166,6
62167,34
62168,25
62169,8
62170,116
62171,101
62172,26
62173,49
62174,11
62175,21
62176,16
62177,68
62178,10
62179,1
62180,99
62181,8
62182,9
62183,8
62184,111
62185,34
62186,24
62187,7
62188,11
62189,38
62190,17
62191,64
62192,20
62193,53
62194,0
62195,9
62196,17
62197,0
62198,2
62199,0
62200,2
62201,3
62202,0
62203,21
62204,28
62205,11
62206,38
62207,44
62208,23
62209,8
62210,27
62211,9
62212,82
62213,26
62214,24
62215,7
62216,44
62217,15
62218,17
62219,15
62220,193
62221,46
62222,51
62223,39
62224,22
62225,30
62226,7
62227,55
62228,30
62229,73
62230,45
62231,73
62232,13
62233,69
62234,202
62235,42
62236,10
62237,9
62238,50
62239,68
62240,7
62241,20
62242,50
62243,31
62244,54
62245,22
62246,4
62247,93
62248,2
62249,90
62250,176
62251,61
62252,96
62253,20
62254,37
62255,139
62256,130
62257,54
62258,98
62259,222
62260,26
62261,57
62262,34
62263,55
62264,109
62265,66
62266,171
62267,131
62268,38
62269,9
62270,3
62271,22
62272,41
62273,3
62274,4
62275,19
62276,2
62277,12
62278,6
62279,56
62280,40
62281,9
62282,41
62283,12
62284,74
62285,0
62286,50
62287,37
62288,18
62289,32
62290,33
62291,57
62292,18
62293,23
62294,39
62295,39
62296,5
62297,122
62298,30
62299,19
62300,79
62301,29
62302,54
62303,50
62304,59
62305,3
62306,88
62307,20
62308,56
62309,22
62310,19
62311,49
62312,37
62313,22
62314,44
62315,35
62316,23
62317,8
62318,61
62319,13
62320,3
62321,104
62322,0
62323,54
62324,4
62325,47
62326,62
62327,20
62328,109
62329,6
62330,43
62331,38
62332,37
62333,16
62334,79
62335,68
62336,53
62337,226
62338,43
62339,1
62340,132
62341,5
62342,81
62343,64
62344,4
62345,9
62346,60
62347,16
62348,25
62349,34
62350,20
62351,27
62352,77
62353,12
62354,0
62355,44
62356,14
62357,20
62358,51
62359,219
62360,92
62361,102
62362,80
62363,12
62364,8
62365,26
62366,21
62367,34
62368,29
62369,106
62370,7
62371,60
62372,37
62373,23
62374,49
62375,113
62376,101
62377,28
62378,46
62379,43
62380,13
62381,10
62382,108
62383,14
62384,80
62385,0
62386,65
62387,24
62388,79
62389,179
62390,1
62391,47
62392,93
62393,21
62394,3
62395,27
62396,0
62397,0
62398,35
62399,61
62400,54
62401,73
62402,19
62403,5
62404,36
62405,6
62406,132
62407,46
62408,4
62409,120
62410,138
62411,126
62412,46
62413,21
62414,13
62415,67
62416,104
62417,23
62418,38
62419,38
62420,35
62421,80
62422,76
62423,115
62424,115
62425,67
62426,13
62427,9
62428,79
62429,34
62430,49
62431,46
62432,59
62433,20
62434,25
62435,36
62436,61
62437,75
62438,80
62439,7
62440,13
62441,15
62442,57
62443,17
62444,36
62445,201
62446,22
62447,64
62448,12
62449,63
62450,16
62451,65
62452,29
62453,5
62454,8
62455,0
62456,8
62457,4
62458,16
62459,1
62460,2
62461,55
62462,3
62463,181
62464,45
62465,89
62466,15
62467,32
62468,95
62469,11
62470,13
62471,39
62472,76
62473,69
62474,13
62475,17
62476,146
62477,49
62478,20
62479,17
62480,14
62481,2
62482,34
62483,115
62484,6
62485,36
62486,37
62487,28
62488,10
62489,5
62490,48
62491,21
62492,10
62493,19
62494,13
62495,7
62496,4
62497,4
62498,13
62499,5
62500,0
62501,40
62502,18
62503,0
62504,83
62505,29
62506,23
62507,127
62508,146
62509,67
62510,57
62511,68
62512,49
62513,61
62514,177
62515,16
62516,24
62517,39
62518,114
62519,29
62520,47
62521,21
62522,45
62523,7
62524,19
62525,42
62526,11
62527,15
62528,125
62529,5
62530,11
62531,45
62532,18
62533,36
62534,46
62535,157
62536,14
62537,49
62538,38
62539,59
62540,50
62541,85
62542,61
62543,69
62544,12
62545,71
62546,44
62547,16
62548,55
62549,5
62550,11
62551,19
62552,44
62553,41
62554,0
62555,99
62556,36
62557,40
62558,0
62559,53
62560,62
62561,10
62562,8
62563,0
62564,21
62565,23
62566,4
62567,20
62568,59
62569,2
62570,3
62571,35
62572,12
62573,3
62574,1
62575,39
62576,33
62577,11
62578,152
62579,22
62580,89
62581,18
62582,37
62583,0
62584,56
62585,75
62586,116
62587,23
62588,163
62589,7
62590,5
62591,37
62592,49
62593,7
62594,52
62595,3
62596,3
62597,1
62598,23
62599,26
62600,7
62601,44
62602,12
62603,23
62604,6
62605,12
62606,57
62607,164
62608,28
62609,38
62610,28
62611,15
62612,24
62613,25
62614,177
62615,95
62616,19
62617,33
62618,77
62619,97
62620,28
62621,30
62622,50
62623,142
62624,59
62625,60
62626,78
62627,27
62628,121
62629,13
62630,106
62631,98
62632,13
62633,54
62634,65
62635,35
62636,16
62637,26
62638,55
62639,39
62640,83
62641,84
62642,26
62643,57
62644,16
62645,66
62646,24
62647,5
62648,45
62649,29
62650,35
62651,128
62652,13
62653,42
62654,4
62655,58
62656,44
62657,45
62658,9
62659,75
62660,17
62661,0
62662,18
62663,25
62664,6
62665,8
62666,41
62667,21
62668,101
62669,43
62670,59
62671,43
62672,146
62673,92
62674,21
62675,111
62676,198
62677,117
62678,333
62679,28
62680,13
62681,50
62682,44
62683,40
62684,44
62685,27
62686,63
62687,62
62688,32
62689,78
62690,36
62691,18
62692,11
62693,247
62694,22
62695,17
62696,66
62697,28
62698,44
62699,24
62700,51
62701,25
62702,149
62703,17
62704,29
62705,32
62706,144
62707,39
62708,141
62709,110
62710,53
62711,14
62712,51
62713,36
62714,27
62715,39
62716,35
62717,222
62718,100
62719,121
62720,23
62721,57
62722,52
62723,13
62724,0
62725,0
62726,0
62727,27
62728,18
62729,127
62730,5
62731,24
62732,0
62733,17
62734,0
62735,72
62736,45
62737,33
62738,26
62739,27
62740,10
62741,19
62742,9
62743,3
62744,7
62745,61
62746,49
62747,34
62748,54
62749,40
62750,90
62751,21
62752,31
62753,51
62754,12
62755,119
62756,15
62757,20
62758,9
62759,58
62760,44
62761,24
62762,21
62763,24
62764,125
62765,64
62766,69
62767,42
62768,543
62769,72
62770,81
62771,122
62772,36
62773,31
62774,60
62775,4
62776,48
62777,18
62778,32
62779,116
62780,25
62781,78
62782,15
62783,30
62784,40
62785,68
62786,33
62787,4
62788,2
62789,13
62790,8
62791,16
62792,140
62793,36
62794,40
62795,25
62796,15
62797,101
62798,33
62799,2
62800,138
62801,66
62802,8
62803,95
62804,33
62805,34
62806,78
62807,17
62808,95
62809,39
62810,92
62811,49
62812,14
62813,14
62814,51
62815,19
62816,123
62817,40
62818,32
62819,53
62820,63
62821,12
62822,24
62823,34
62824,32
62825,30
62826,13
62827,21
62828,202
62829,111
62830,51
62831,65
62832,13
62833,230
62834,44
62835,13
62836,92
62837,26
62838,56
62839,118
62840,75
62841,41
62842,51
62843,8
62844,54
62845,112
62846,49
62847,69
62848,47
62849,38
62850,40
62851,8
62852,23
62853,22
62854,18
62855,34
62856,45
62857,9
62858,2
62859,10
62860,3
62861,12
62862,66
62863,3
62864,65
62865,26
62866,0
62867,0
62868,0
62869,9
62870,44
62871,0
62872,15
62873,15
62874,3
62875,30
62876,12
62877,19
62878,20
62879,136
62880,10
62881,29
62882,29
62883,77
62884,37
62885,130
62886,36
62887,69
62888,75
62889,24
62890,70
62891,32
62892,104
62893,79
62894,61
62895,156
62896,45
62897,60
62898,46
62899,16
62900,56
62901,77
62902,141
62903,29
62904,66
62905,55
62906,30
62907,31
62908,64
62909,59
62910,34
62911,91
62912,25
62913,17
62914,7
62915,39
62916,90
62917,48
62918,132
62919,63
62920,22
62921,112
62922,12
62923,53
62924,82
62925,15
62926,5
62927,60
62928,65
62929,27
62930,6
62931,0
62932,1
62933,23
62934,25
62935,53
62936,10
62937,0
62938,19
62939,1
62940,0
62941,43
62942,74
62943,41
62944,31
62945,0
62946,74
62947,56
62948,11
62949,57
62950,15
62951,1
62952,77
62953,0
62954,99
62955,36
62956,35
62957,50
62958,91
62959,22
62960,37
62961,84
62962,26
62963,26
62964,41
62965,22
62966,16
62967,28
62968,22
62969,10
62970,97
62971,10
62972,20
62973,40
62974,21
62975,10
62976,16
62977,20
62978,70
62979,28
62980,37
62981,98
62982,44
62983,81
62984,10
62985,21
62986,24
62987,240
62988,11
62989,8
62990,33
62991,69
62992,0
62993,9
62994,27
62995,2
62996,62
62997,60
62998,73
62999,0
63000,71
63001,29
63002,24
63003,591
63004,19
63005,8
63006,107
63007,31
63008,2
63009,14
63010,33
63011,138
63012,26
63013,84
63014,63
63015,47
63016,13
63017,84
63018,71
63019,192
63020,37
63021,45
63022,18
63023,20
63024,60
63025,25
63026,13
63027,12
63028,89
63029,75
63030,45
63031,53
63032,87
63033,50
63034,16
63035,24
63036,15
63037,105
63038,41
63039,23
63040,20
63041,17
63042,33
63043,12
63044,88
63045,24
63046,9
63047,21
63048,31
63049,58
63050,22
63051,32
63052,36
63053,13
63054,63
63055,38
63056,95
63057,40
63058,83
63059,75
63060,10
63061,0
63062,20
63063,0
63064,87
63065,55
63066,13
63067,7
63068,138
63069,35
63070,118
63071,29
63072,103
63073,66
63074,4
63075,12
63076,17
63077,171
63078,74
63079,92
63080,48
63081,50
63082,20
63083,7
63084,6
63085,28
63086,8
63087,19
63088,24
63089,41
63090,6
63091,35
63092,7
63093,25
63094,59
63095,36
63096,48
63097,62
63098,29
63099,64
63100,86
63101,29
63102,9
63103,48
63104,90
63105,37
63106,13
63107,34
63108,14
63109,78
63110,4
63111,21
63112,98
63113,30
63114,7
63115,18
63116,30
63117,41
63118,20
63119,27
63120,12
63121,32
63122,11
63123,50
63124,39
63125,42
63126,5
63127,24
63128,74
63129,13
63130,21
63131,25
63132,129
63133,85
63134,28
63135,9
63136,61
63137,7
63138,69
63139,65
63140,28
63141,54
63142,32
63143,15
63144,57
63145,29
63146,24
63147,27
63148,82
63149,17
63150,46
63151,16
63152,66
63153,34
63154,35
63155,103
63156,58
63157,65
63158,98
63159,75
63160,28
63161,3
63162,13
63163,11
63164,1
63165,20
63166,11
63167,8
63168,10
63169,4
63170,10
63171,9
63172,42
63173,11
63174,29
63175,23
63176,11
63177,18
63178,22
63179,8
63180,29
63181,16
63182,13
63183,45
63184,39
63185,18
63186,19
63187,10
63188,37
63189,25
63190,22
63191,378
63192,15
63193,3
63194,25
63195,33
63196,25
63197,28
63198,55
63199,27
63200,26
63201,15
63202,20
63203,26
63204,24
63205,21
63206,25
63207,21
63208,4
63209,39
63210,32
63211,37
63212,41
63213,36
63214,25
63215,6
63216,13
63217,20
63218,39
63219,82
63220,33
63221,50
63222,70
63223,10
63224,17
63225,1
63226,40
63227,24
63228,15
63229,87
63230,145
63231,29
63232,14
63233,81
63234,7
63235,32
63236,47
63237,6
63238,54
63239,16
63240,43
63241,36
63242,25
63243,11
63244,38
63245,75
63246,74
63247,88
63248,33
63249,56
63250,44
63251,78
63252,17
63253,12
63254,27
63255,163
63256,3
63257,66
63258,17
63259,16
63260,56
63261,19
63262,7
63263,28
63264,39
63265,68
63266,197
63267,73
63268,38
63269,56
63270,7
63271,39
63272,100
63273,84
63274,19
63275,44
63276,9
63277,40
63278,15
63279,46
63280,37
63281,44
63282,13
63283,37
63284,5
63285,59
63286,27
63287,48
63288,61
63289,41
63290,28
63291,20
63292,36
63293,16
63294,49
63295,34
63296,31
63297,32
63298,63
63299,19
63300,49
63301,51
63302,3
63303,18
63304,9
63305,25
63306,7
63307,69
63308,15
63309,0
63310,40
63311,10
63312,10
63313,17
63314,11
63315,9
63316,65
63317,18
63318,57
63319,9
63320,24
63321,18
63322,47
63323,47
63324,7
63325,41
63326,27
63327,12
63328,11
63329,15
63330,60
63331,16
63332,70
63333,64
63334,9
63335,33
63336,46
63337,10
63338,22
63339,25
63340,58
63341,13
63342,72
63343,53
63344,29
63345,21
63346,39
63347,37
63348,19
63349,39
63350,12
63351,4
63352,21
63353,38
63354,19
63355,45
63356,119
63357,61
63358,6
63359,32
63360,11
63361,20
63362,12
63363,81
63364,144
63365,8
63366,40
63367,89
63368,18
63369,25
63370,69
63371,23
63372,15
63373,57
63374,28
63375,135
63376,97
63377,11
63378,68
63379,25
63380,30
63381,63
63382,27
63383,133
63384,8
63385,32
63386,15
63387,126
63388,74
63389,8
63390,50
63391,0
63392,111
63393,1
63394,54
63395,399
63396,0
63397,21
63398,32
63399,0
63400,0
63401,3
63402,49
63403,50
63404,50
63405,30
63406,10
63407,14
63408,38
63409,62
63410,23
63411,86
63412,41
63413,87
63414,17
63415,42
63416,21
63417,13
63418,52
63419,0
63420,15
63421,11
63422,73
63423,47
63424,31
63425,104
63426,22
63427,33
63428,13
63429,10
63430,54
63431,3
63432,40
63433,10
63434,46
63435,24
63436,17
63437,10
63438,43
63439,28
63440,90
63441,43
63442,6
63443,32
63444,37
63445,87
63446,64
63447,56
63448,33
63449,273
63450,16
63451,156
63452,179
63453,15
63454,19
63455,70
63456,26
63457,182
63458,42
63459,20
63460,107
63461,73
63462,7
63463,3
63464,38
63465,7
63466,29
63467,22
63468,31
63469,32
63470,28
63471,6
63472,27
63473,36
63474,29
63475,39
63476,24
63477,25
63478,7
63479,56
63480,25
63481,3
63482,23
63483,14
63484,3
63485,13
63486,9
63487,20
63488,18
63489,6
63490,66
63491,11
63492,33
63493,53
63494,44
63495,59
63496,24
63497,151
63498,50
63499,23
63500,56
63501,3
63502,64
63503,24
63504,18
63505,8
63506,62
63507,149
63508,240
63509,25
63510,64
63511,20
63512,53
63513,19
63514,175
63515,20
63516,41
63517,68
63518,50
63519,143
63520,31
63521,37
63522,115
63523,14
63524,38
63525,48
63526,25
63527,28
63528,26
63529,19
63530,28
63531,99
63532,30
63533,2
63534,32
63535,9
63536,49
63537,49
63538,26
63539,2
63540,131
63541,45
63542,47
63543,61
63544,20
63545,34
63546,38
63547,38
63548,36
63549,21
63550,31
63551,15
63552,18
63553,19
63554,13
63555,78
63556,27
63557,76
63558,20
63559,42
63560,16
63561,44
63562,1
63563,36
63564,1
63565,27
63566,65
63567,15
63568,56
63569,57
63570,58
63571,1
63572,24
63573,18
63574,16
63575,15
63576,33
63577,131
63578,22
63579,74
63580,4
63581,32
63582,41
63583,25
63584,52
63585,15
63586,12
63587,71
63588,27
63589,17
63590,16
63591,16
63592,23
63593,5
63594,9
63595,51
63596,30
63597,6
63598,11
63599,70
63600,20
63601,18
63602,63
63603,115
63604,7
63605,72
63606,24
63607,16
63608,79
63609,40
63610,35
63611,54
63612,83
63613,34
63614,1
63615,20
63616,19
63617,2
63618,19
63619,14
63620,54
63621,5
63622,2
63623,30
63624,251
63625,35
63626,20
63627,23
63628,9
63629,19
63630,47
63631,20
63632,15
63633,45
63634,17
63635,58
63636,37
63637,138
63638,75
63639,13
63640,53
63641,19
63642,7
63643,12
63644,50
63645,14
63646,31
63647,29
63648,29
63649,387
63650,29
63651,19
63652,46
63653,26
63654,51
63655,39
63656,44
63657,13
63658,39
63659,36
63660,44
63661,43
63662,139
63663,10
63664,44
63665,16
63666,20
63667,107
63668,37
63669,36
63670,57
63671,51
63672,21
63673,10
63674,98
63675,47
63676,10
63677,17
63678,76
63679,41
63680,25
63681,19
63682,30
63683,6
63684,29
63685,2
63686,76
63687,67
63688,42
63689,70
63690,63
63691,2
63692,130
63693,45
63694,65
63695,18
63696,8
63697,15
63698,66
63699,200
63700,40
63701,7
63702,115
63703,24
63704,31
63705,18
63706,30
63707,59
63708,76
63709,179
63710,83
63711,78
63712,49
63713,59
63714,45
63715,21
63716,33
63717,106
63718,45
63719,77
63720,27
63721,29
63722,243
63723,14
63724,21
63725,23
63726,11
63727,66
63728,11
63729,52
63730,40
63731,203
63732,28
63733,47
63734,15
63735,44
63736,20
63737,34
63738,47
63739,42
63740,69
63741,88
63742,90
63743,51
63744,13
63745,56
63746,10
63747,45
63748,25
63749,28
63750,74
63751,40
63752,68
63753,19
63754,16
63755,60
63756,22
63757,75
63758,34
63759,85
63760,88
63761,49
63762,94
63763,50
63764,42
63765,123
63766,22
63767,1
63768,173
63769,12
63770,334
63771,80
63772,82
63773,57
63774,39
63775,63
63776,16
63777,198
63778,24
63779,11
63780,20
63781,156
63782,15
63783,2
63784,82
63785,28
63786,80
63787,22
63788,47
63789,0
63790,72
63791,72
63792,35
63793,147
63794,80
63795,40
63796,79
63797,44
63798,31
63799,3
63800,54
63801,31
63802,2
63803,67
63804,8
63805,26
63806,39
63807,39
63808,13
63809,110
63810,56
63811,5
63812,33
63813,49
63814,63
63815,44
63816,19
63817,29
63818,86
63819,19
63820,67
63821,66
63822,28
63823,63
63824,42
63825,28
63826,135
63827,33
63828,35
63829,24
63830,59
63831,73
63832,22
63833,37
63834,25
63835,58
63836,14
63837,159
63838,46
63839,27
63840,105
63841,19
63842,64
63843,38
63844,16
63845,9
63846,41
63847,27
63848,12
63849,79
63850,174
63851,44
63852,27
63853,20
63854,2
63855,391
63856,8
63857,109
63858,24
63859,49
63860,18
63861,75
63862,51
63863,18
63864,73
63865,52
63866,181
63867,33
63868,22
63869,128
63870,39
63871,96
63872,6
63873,94
63874,50
63875,36
63876,132
63877,37
63878,9
63879,27
63880,35
63881,15
63882,126
63883,59
63884,5
63885,45
63886,39
63887,147
63888,155
63889,98
63890,32
63891,40
63892,55
63893,27
63894,13
63895,70
63896,35
63897,29
63898,15
63899,24
63900,73
63901,73
63902,255
63903,69
63904,74
63905,19
63906,79
63907,55
63908,44
63909,81
63910,28
63911,15
63912,52
63913,31
63914,13
63915,38
63916,53
63917,57
63918,53
63919,144
63920,11
63921,40
63922,38
63923,42
63924,44
63925,79
63926,15
63927,44
63928,50
63929,81
63930,35
63931,104
63932,12
63933,44
63934,26
63935,186
63936,20
63937,79
63938,125
63939,23
63940,55
63941,73
63942,51
63943,53
63944,103
63945,8
63946,32
63947,33
63948,3
63949,16
63950,45
63951,19
63952,71
63953,47
63954,56
63955,110
63956,27
63957,30
63958,30
63959,165
63960,51
63961,5
63962,55
63963,12
63964,21
63965,24
63966,35
63967,104
63968,9
63969,27
63970,51
63971,30
63972,69
63973,116
63974,35
63975,23
63976,8
63977,34
63978,82
63979,38
63980,36
63981,47
63982,8
63983,26
63984,37
63985,53
63986,47
63987,13
63988,15
63989,26
63990,20
63991,56
63992,40
63993,18
63994,224
63995,31
63996,51
63997,20
63998,15
63999,26
64000,31
64001,27
64002,24
64003,122
64004,57
64005,23
64006,12
64007,23
64008,49
64009,0
64010,70
64011,40
64012,16
64013,97
64014,9
64015,47
64016,106
64017,36
64018,13
64019,62
64020,131
64021,32
64022,64
64023,33
64024,37
64025,79
64026,47
64027,48
64028,86
64029,45
64030,13
64031,6
64032,27
64033,13
64034,5
64035,12
64036,11
64037,57
64038,7
64039,31
64040,67
64041,51
64042,58
64043,25
64044,54
64045,23
64046,157
64047,38
64048,18
64049,55
64050,14
64051,21
64052,36
64053,115
64054,52
64055,38
64056,62
64057,25
64058,42
64059,85
64060,49
64061,10
64062,52
64063,42
64064,64
64065,479
64066,54
64067,53
64068,68
64069,151
64070,116
64071,227
64072,171
64073,162
64074,52
64075,36
64076,50
64077,47
64078,42
64079,20
64080,129
64081,58
64082,60
64083,31
64084,23
64085,20
64086,38
64087,44
64088,22
64089,108
64090,1
